species,individualID,materialSampleID,decimalLatitude,decimalLongitude,locationID_short,depthOfBottomInMetersCorrected,depthOfColonyinMetersCorrected,depthOfColonyinMeters,locationID,clusterID_num
Aspa,Aspat-913,RRAP_ECT01_2022_Aspat_PAPE_913,-18.558021,146.502882,PAPE,1.5,NA,NA,PAPE_121,341
Aspa,Aspat-914,RRAP_ECT01_2022_Aspat_PAPE_914,-18.558024,146.502864,PAPE,0.7,NA,NA,PAPE_120,341
Aspa,Aspat-915,RRAP_ECT01_2022_Aspat_PAPE_915,-18.558016,146.502857,PAPE,0.6,NA,NA,PAPE_122,341
Aspa,Aspat-916,RRAP_ECT01_2022_Aspat_PAPE_916,-18.557986,146.502852,PAPE,1.8,NA,NA,PAPE_124,341
Aspa,Aspat-917,RRAP_ECT01_2022_Aspat_PAPE_917,-18.557973,146.502883,PAPE,1.4,NA,NA,PAPE_125,341
Aspa,Aspat-918,RRAP_ECT01_2022_Aspat_PAPE_918,-18.557895,146.502864,PAPE,0.1,NA,NA,PAPE_126,341
Aspa,Aspat-919,RRAP_ECT01_2022_Aspat_PAPE_919,-18.558011,146.502738,PAPE,0.3,NA,NA,PAPE_123,341
Aspa,Aspat-920,RRAP_ECT01_2022_Aspat_PAPE_920,-18.558072,146.502821,PAPE,1.8,NA,NA,PAPE_118,341
Aspa,Aspat-921,RRAP_ECT01_2022_Aspat_PAPE_921,-18.558072,146.50284,PAPE,2.2,NA,NA,PAPE_119,341
Aspa,Aspat-922,RRAP_ECT01_2022_Aspat_PAPE_922,-18.558089,146.502868,PAPE,2.2,NA,NA,PAPE_116,341
Aspa,Aspat-923,RRAP_ECT01_2022_Aspat_PAPE_923,-18.558144,146.502875,PAPE,2.4,NA,NA,PAPE_111,341
Aspa,Aspat-924,RRAP_ECT01_2022_Aspat_PAPE_924,-18.558152,146.502875,PAPE,2.5,NA,NA,PAPE_110,341
Aspa,Aspat-925,RRAP_ECT01_2022_Aspat_PAPE_925,-18.558177,146.50289,PAPE,2.3,NA,NA,PAPE_109,341
Aspa,Aspat-926,RRAP_ECT01_2022_Aspat_PAPE_926,-18.558192,146.502851,PAPE,2.5,NA,NA,PAPE_108,341
Aspa,Aspat-927,RRAP_ECT01_2022_Aspat_PAPE_927,-18.558121,146.502804,PAPE,2.3,NA,NA,PAPE_114,341
Aspa,Aspat-928,RRAP_ECT01_2022_Aspat_PAPE_928,-18.55812,146.502789,PAPE,1.9,NA,NA,PAPE_115,341
Aspa,Aspat-929,RRAP_ECT01_2022_Aspat_PAPE_929,-18.558087,146.502789,PAPE,1,NA,NA,PAPE_117,341
Aspa,Aspat-930,RRAP_ECT01_2022_Aspat_PAPE_930,-18.558121,146.502765,PAPE,1.4,NA,NA,PAPE_113,341
Aspa,Aspat-931,RRAP_ECT01_2022_Aspat_PAPE_931,-18.558205,146.502776,PAPE,1.6,NA,NA,PAPE_107,341
Aspa,Aspat-932,RRAP_ECT01_2022_Aspat_PAPE_932,-18.558242,146.502773,PAPE,2.2,NA,NA,PAPE_106,341
Aspa,Aspat-933,RRAP_ECT01_2022_Aspat_PAPE_933,-18.558277,146.502732,PAPE,2.4,NA,NA,PAPE_104,341
Aspa,Aspat-934,RRAP_ECT01_2022_Aspat_PAPE_934,-18.558363,146.502723,PAPE,2.4,NA,NA,PAPE_100,341
Aspa,Aspat-935,RRAP_ECT01_2022_Aspat_PAPE_935,-18.558388,146.50272,PAPE,2.6,NA,NA,PAPE_99,341
Aspa,Aspat-936,RRAP_ECT01_2022_Aspat_PAPE_936,-18.558438,146.502713,PAPE,3,NA,NA,PAPE_96,341
Aspa,Aspat-937,RRAP_ECT01_2022_Aspat_PAPE_937,-18.558491,146.502692,PAPE,2.9,NA,NA,PAPE_87,341
Aspa,Aspat-938,RRAP_ECT01_2022_Aspat_PAPE_938,-18.558456,146.502636,PAPE,2.2,NA,NA,PAPE_95,341
Aspa,Aspat-939,RRAP_ECT01_2022_Aspat_PAPE_939,-18.558459,146.502608,PAPE,2.1,NA,NA,PAPE_93,341
Aspa,Aspat-940,RRAP_ECT01_2022_Aspat_PAPE_940,-18.558463,146.502588,PAPE,1.9,NA,NA,PAPE_90,341
Aspa,Aspat-941,RRAP_ECT01_2022_Aspat_PAPE_941,-18.558457,146.502575,PAPE,1.7,NA,NA,PAPE_94,341
Aspa,Aspat-942,RRAP_ECT01_2022_Aspat_KELS_942,-18.423753,146.985555,KELS,1.5,NA,NA,KELS_50,171
Aspa,Aspat-943,RRAP_ECT01_2022_Aspat_KELS_943,-18.423708,146.985631,KELS,1.3,NA,NA,KELS_61,171
Aspa,Aspat-944,RRAP_ECT01_2022_Aspat_KELS_944,-18.423717,146.985672,KELS,0.8,NA,NA,KELS_59,171
Aspa,Aspat-945,RRAP_ECT01_2022_Aspat_KELS_945,-18.423717,146.98572,KELS,0.9,NA,NA,KELS_60,171
Aspa,Aspat-946,RRAP_ECT01_2022_Aspat_KELS_946,-18.423696,146.98571,KELS,0.8,NA,NA,KELS_63,171
Aspa,Aspat-947,RRAP_ECT01_2022_Aspat_KELS_947,-18.423691,146.985726,KELS,0.9,NA,NA,KELS_65,171
Aspa,Aspat-948,RRAP_ECT01_2022_Aspat_KELS_948,-18.423684,146.98570900000001,KELS,0.6,NA,NA,KELS_72,171
Aspa,Aspat-949,RRAP_ECT01_2022_Aspat_KELS_949,-18.423767,146.985506,KELS,5.3,NA,NA,KELS_48,171
Aspa,Aspat-950,RRAP_ECT01_2022_Aspat_KELS_950,-18.423745,146.985502,KELS,0.8,NA,NA,KELS_52,171
Aspa,Aspat-951,RRAP_ECT01_2022_Aspat_KELS_951,-18.423619,146.985512,KELS,0.9,NA,NA,KELS_87,171
Aspa,Aspat-952,RRAP_ECT01_2022_Aspat_KELS_952,-18.423585,146.9855,KELS,0.8,NA,NA,KELS_93,171
Aspa,Aspat-953,RRAP_ECT01_2022_Aspat_KELS_953,-18.42356,146.98547,KELS,0.9,NA,NA,KELS_96,171
Aspa,Aspat-954,RRAP_ECT01_2022_Aspat_KELS_954,-18.423654,146.985455,KELS,0.9,NA,NA,KELS_82,171
Aspa,Aspat-955,RRAP_ECT01_2022_Aspat_KELS_955,-18.423533,146.985435,KELS,0.8,NA,NA,KELS_100,171
Aspa,Aspat-956,RRAP_ECT01_2022_Aspat_OCCH_956,-18.669899,147.707242,OCCH,2,NA,NA,OCCH_106,225
Aspa,Aspat-957,RRAP_ECT01_2022_Aspat_KELS_957,-18.423685,146.985695,KELS,0.8,NA,NA,KELS_71,171
Aspa,Aspat-958,RRAP_ECT01_2022_Aspat_KELS_958,-18.423674,146.985703,KELS,0.8,NA,NA,KELS_75,171
Aspa,Aspat-959,RRAP_ECT01_2022_Aspat_KELS_959,-18.423668,146.985723,KELS,0.7,NA,NA,KELS_76,171
Aspa,Aspat-960,RRAP_ECT01_2022_Aspat_KELS_960,-18.423655,146.985745,KELS,0.6,NA,NA,KELS_80,171
Aspa,Aspat-961,RRAP_ECT01_2022_Aspat_KELS_961,-18.423662,146.985764,KELS,0.7,NA,NA,KELS_78,171
Aspa,Aspat-962,RRAP_ECT01_2022_Aspat_KELS_962,-18.423683,146.985753,KELS,0.8,NA,NA,KELS_73,171
Aspa,Aspat-963,RRAP_ECT01_2022_Aspat_KELS_963,-18.423692,146.985758,KELS,0.9,NA,NA,KELS_64,171
Aspa,Aspat-964,RRAP_ECT01_2022_Aspat_KELS_964,-18.42369,146.985788,KELS,0.5,NA,NA,KELS_69,171
Aspa,Aspat-965,RRAP_ECT01_2022_Aspat_KELS_965,-18.423662,146.985794,KELS,0.7,NA,NA,KELS_79,171
Aspa,Aspat-966,RRAP_ECT01_2022_Aspat_KELS_966,-18.423651,146.985782,KELS,1.1,NA,NA,KELS_83,171
Aspa,Aspat-967,RRAP_ECT01_2022_Aspat_KELS_967,-18.423635,146.98576,KELS,0.8,NA,NA,KELS_86,171
Aspa,Aspat-968,RRAP_ECT01_2022_Aspat_KELS_968,-18.4236,146.985772,KELS,0.9,NA,NA,KELS_89,171
Aspa,Aspat-969,RRAP_ECT01_2022_Aspat_KELS_969,-18.42359,146.985776,KELS,0.7,NA,NA,KELS_92,171
Aspa,Aspat-970,RRAP_ECT01_2022_Aspat_KELS_970,-18.423594,146.985813,KELS,0.8,NA,NA,KELS_90,171
Aspa,Aspat-971,RRAP_ECT01_2022_Aspat_KELS_971,-18.423547,146.985886,KELS,1,NA,NA,KELS_98,171
Aspa,Aspat-972,RRAP_ECT01_2022_Aspat_KELS_972,-18.423537,146.985415,KELS,1,NA,NA,KELS_99,171
Aspa,Aspat-973,RRAP_ECT01_2022_Aspat_KELS_973,-18.423518,146.985415,KELS,0.7,NA,NA,KELS_103,171
Aspa,Aspat-974,RRAP_ECT01_2022_Aspat_KELS_974,-18.423476,146.985313,KELS,0.6,NA,NA,KELS_104,171
Aspa,Aspat-975,RRAP_ECT01_2022_Aspat_KELS_975,-18.423446,146.985313,KELS,0.9,NA,NA,KELS_108,171
Aspa,Aspat-976,RRAP_ECT01_2022_Aspat_KELS_976,-18.423453,146.98532,KELS,0.9,NA,NA,KELS_106,171
Aspa,Aspat-977,RRAP_ECT01_2022_Aspat_KELS_977,-18.423423,146.98532,KELS,0.7,NA,NA,KELS_110,171
Aspa,Aspat-978,RRAP_ECT01_2022_Aspat_KELS_978,-18.423375,146.985339,KELS,1,NA,NA,KELS_113,171
Aspa,Aspat-979,RRAP_ECT01_2022_Aspat_KELS_979,-18.42333,146.98538,KELS,0.7,NA,NA,KELS_114,171
Aspa,Aspat-980,RRAP_ECT01_2022_Aspat_KELS_980,-18.423297,146.985356,KELS,0.7,NA,NA,KELS_116,171
Aspa,Aspat-981,RRAP_ECT01_2022_Aspat_KELS_981,-18.423284,146.985361,KELS,0.8,NA,NA,KELS_118,171
Aspa,Aspat-982,RRAP_ECT01_2022_Aspat_KELS_982,-18.423263,146.985365,KELS,0.7,NA,NA,KELS_121,171
Aspa,Aspat-983,RRAP_ECT01_2022_Aspat_KELS_983,-18.423273,146.985349,KELS,0.9,NA,NA,KELS_120,171
Aspa,Aspat-984,RRAP_ECT01_2022_Aspat_KELS_984,-18.423287,146.985282,KELS,0.6,NA,NA,KELS_117,171
Aspa,Aspat-985,RRAP_ECT01_2022_Aspat_KELS_985,-18.423276,146.985239,KELS,0.7,NA,NA,KELS_119,171
Aspa,Aspat-986,RRAP_ECT01_2022_Aspat_KELS_986,-18.42322,146.985198,KELS,0.8,NA,NA,KELS_124,171
Aspa,Aspat-987,RRAP_ECT01_2022_Aspat_OCCH_987,-18.670048,147.70725,OCCH,2.5,NA,NA,OCCH_67,225
Aspa,Aspat-988,RRAP_ECT01_2022_Aspat_OCCH_988,-18.670031,147.707207,OCCH,2.3,NA,NA,OCCH_72,225
Aspa,Aspat-989,RRAP_ECT01_2022_Aspat_OCCH_989,-18.669977,147.707209,OCCH,2.7,NA,NA,OCCH_85,225
Aspa,Aspat-990,RRAP_ECT01_2022_Aspat_OCCH_990,-18.669958,147.707242,OCCH,0.9,NA,NA,OCCH_88,225
Aspa,Aspat-991,RRAP_ECT01_2022_Aspat_OCCH_991,-18.669945,147.707441,OCCH,1.5,NA,NA,OCCH_93,225
Aspa,Aspat-992,RRAP_ECT01_2022_Aspat_OCCH_992,-18.669998,147.707449,OCCH,0.9,NA,NA,OCCH_83,225
Aspa,Aspat-993,RRAP_ECT01_2022_Aspat_OCCH_993,-18.669986,147.707448,OCCH,0.6,NA,NA,OCCH_84,225
Aspa,Aspat-994,RRAP_ECT01_2022_Aspat_OCCH_994,-18.670001,147.707458,OCCH,1.8,NA,NA,OCCH_80,225
Aspa,Aspat-995,RRAP_ECT01_2022_Aspat_OCCH_995,-18.670037,147.707416,OCCH,0.8,NA,NA,OCCH_70,225
Aspa,Aspat-996,RRAP_ECT01_2022_Aspat_OCCH_996,-18.670052,147.707458,OCCH,1.5,NA,NA,OCCH_66,225
Aspa,Aspat-997,RRAP_ECT01_2022_Aspat_OCCH_997,-18.670071,147.707474,OCCH,1.3,NA,NA,OCCH_58,225
Aspa,Aspat-998,RRAP_ECT01_2022_Aspat_OCCH_998,-18.670077,147.707496,OCCH,0.8,NA,NA,OCCH_57,225
Aspa,Aspat-999,RRAP_ECT01_2022_Aspat_OCCH_999,-18.67007,147.707542,OCCH,0.7,NA,NA,OCCH_59,225
Aken,Aken-1988,RRAP-ECT01-2023-Aken-OCDA-Aken-1988,-18.82684962,147.6261352,OCDA,NA,3.8,6,OCDA_9,250
Aken,Aken-2027,RRAP-ECT01-2023-Aken-OCDA-Aken-2027,-18.82680771,147.6263729,OCDA,NA,2,4.8,OCDA_10,250
Aken,Aken-2026,RRAP-ECT01-2023-Aken-OCDA-Aken-2026,-18.82678843,147.6264559,OCDA,NA,2.8,5.6,OCDA_11,250
Aken,Aken-2028,RRAP-ECT01-2023-Aken-OCDA-Aken-2028,-18.82677846,147.6262906,OCDA,NA,1.9,4.7,OCDA_12,250
Aken,Aken-2031,RRAP-ECT01-2023-Aken-OCDA-Aken-2031,-18.82676974,147.6261748,OCDA,NA,2.6,5.4,OCDA_13,250
Aken,Aken-2029,RRAP-ECT01-2023-Aken-OCDA-Aken-2029,-18.82676672,147.6262514,OCDA,NA,1.8,4.6,OCDA_14,250
Aken,Aken-2032,RRAP-ECT01-2023-Aken-OCDA-Aken-2032,-18.82676664,147.6261503,OCDA,NA,2.6,5.4,OCDA_15,250
Aken,Aken-2030,RRAP-ECT01-2023-Aken-OCDA-Aken-2030,-18.82676035,147.6261725,OCDA,NA,2.7,5.5,OCDA_16,250
Aken,Aken-2025,RRAP-ECT01-2023-Aken-OCDA-Aken-2025,-18.826729,147.6266147,OCDA,NA,4.7,7.5,OCDA_17,251
Aken,Aken-2024,RRAP-ECT01-2023-Aken-OCDA-Aken-2024,-18.82672691,147.6265971,OCDA,NA,2.2,5,OCDA_18,251
Aken,Aken-2033,RRAP-ECT01-2023-Aken-OCDA-Aken-2033,-18.82671953,147.6261432,OCDA,NA,2.5,5.3,OCDA_19,250
Aken,Aken-2016,RRAP-ECT01-2023-Aken-OCDA-Aken-2016,-18.82670411,147.626529,OCDA,NA,4.1,6.8,OCDA_20,251
Aken,Aken-2017,RRAP-ECT01-2023-Aken-OCDA-Aken-2017,-18.82669237,147.6265441,OCDA,NA,4.3,7,OCDA_21,251
Aken,Aken-2023,RRAP-ECT01-2023-Aken-OCDA-Aken-2023,-18.82668265,147.6265786,OCDA,NA,4.2,7,OCDA_22,251
Aken,Aken-2013,RRAP-ECT01-2023-Aken-OCDA-Aken-2013,-18.8266803,147.6264692,OCDA,NA,0.5,3.2,OCDA_23,251
Aken,Aken-2015,RRAP-ECT01-2023-Aken-OCDA-Aken-2015,-18.82666832,147.626516,OCDA,NA,0.9,3.6,OCDA_24,251
Aken,Aken-2014,RRAP-ECT01-2023-Aken-OCDA-Aken-2014,-18.82666279,147.6265107,OCDA,NA,0.6,3.3,OCDA_25,251
Aken,Aken-2018,RRAP-ECT01-2023-Aken-OCDA-Aken-2018,-18.82664342,147.6265606,OCDA,NA,3.7,6.5,OCDA_26,251
Aken,Aken-2022,RRAP-ECT01-2023-Aken-OCDA-Aken-2022,-18.82662498,147.6266273,OCDA,NA,4,6.8,OCDA_27,251
Aken,Aken-2021,RRAP-ECT01-2023-Aken-OCDA-Aken-2021,-18.82662272,147.6266278,OCDA,NA,4.2,7,OCDA_28,251
Aken,Aken-2020,RRAP-ECT01-2023-Aken-OCDA-Aken-2020,-18.82661191,147.6266073,OCDA,NA,5.6,8.4,OCDA_29,251
Aken,Aken-2035,RRAP-ECT01-2023-Aken-OCDA-Aken-2035,-18.82659473,147.626247,OCDA,NA,1.4,4.2,OCDA_30,252
Aken,Aken-2019,RRAP-ECT01-2023-Aken-OCDA-Aken-2019,-18.82659397,147.6265939,OCDA,NA,3.2,6,OCDA_31,251
Aken,Aken-1989,RRAP-ECT01-2023-Aken-OCDA-Aken-1989,-18.8265876,147.6263021,OCDA,NA,3.3,5.5,OCDA_32,252
Aken,Aken-2012,RRAP-ECT01-2023-Aken-OCDA-Aken-2012,-18.82655139,147.6263559,OCDA,NA,1.5,4.2,OCDA_33,252
Aken,Aken-1987,RRAP-ECT01-2023-Aken-OCDA-Aken-1987,-18.82653471,147.6262405,OCDA,NA,0.5,2.7,OCDA_34,252
Aken,Aken-2011,RRAP-ECT01-2023-Aken-OCDA-Aken-2011,-18.82648459,147.6263522,OCDA,NA,0.6,3.3,OCDA_35,252
Aken,Aken-2010,RRAP-ECT01-2023-Aken-OCDA-Aken-2010,-18.82646891,147.6262399,OCDA,NA,0.6,3.3,OCDA_36,252
Aken,Aken-1986,RRAP-ECT01-2023-Aken-OCDA-Aken-1986,-18.82638451,147.6262119,OCDA,NA,1.5,3.9,OCDA_37,252
Aken,Aken-2009,RRAP-ECT01-2023-Aken-OCDA-Aken-2009,-18.82638115,147.6262713,OCDA,NA,0.9,3.6,OCDA_38,252
Aken,Aken-2008,RRAP-ECT01-2023-Aken-OCDA-Aken-2008,-18.82631795,147.6263185,OCDA,NA,0.6,3.3,OCDA_39,252
Aken,Aken-2007,RRAP-ECT01-2023-Aken-OCDA-Aken-2007,-18.82631301,147.6263009,OCDA,NA,0.3,3,OCDA_40,252
Aken,Aken-1990,RRAP-ECT01-2023-Aken-OCDA-Aken-1990,-18.82629801,147.6263906,OCDA,NA,0.3,2.5,OCDA_41,252
Aken,Aken-2006,RRAP-ECT01-2023-Aken-OCDA-Aken-2006,-18.82600078,147.6262603,OCDA,NA,1.2,3.8,OCDA_44,254
Aken,Aken-1976,RRAP-ECT01-2023-Aken-OCDA-Aken-1976,-18.82579694,147.6264594,OCDA,NA,3.6,6.3,OCDA_67,253
Aken,Aken-1984,RRAP-ECT01-2023-Aken-OCDA-Aken-1984,-18.82567716,147.6272135,OCDA,NA,1.6,4.4,OCDA_76,256
Aken,Aken-1977,RRAP-ECT01-2023-Aken-OCDA-Aken-1977,-18.82551405,147.6264275,OCDA,NA,2,4.7,OCDA_89,253
Aken,Aken-1978,RRAP-ECT01-2023-Aken-OCDA-Aken-1978,-18.82550684,147.6264477,OCDA,NA,2.5,5.2,OCDA_90,253
Aken,Aken-1985,RRAP-ECT01-2023-Aken-OCDA-Aken-1985,-18.8254578,147.6264787,OCDA,NA,3.5,6.3,OCDA_104,253
Aken,Aken-1979,RRAP-ECT01-2023-Aken-OCDA-Aken-1979,-18.82537415,147.626795,OCDA,NA,2.1,4.8,OCDA_122,253
Aken,Aken-1980,RRAP-ECT01-2023-Aken-OCDA-Aken-1980,-18.82526527,147.6269275,OCDA,NA,2.9,5.6,OCDA_128,257
Aken,Aken-1981,RRAP-ECT01-2023-Aken-OCDA-Aken-1981,-18.82521741,147.626934,OCDA,NA,3.1,5.8,OCDA_130,257
Aken,Aken-1982,RRAP-ECT01-2023-Aken-OCDA-Aken-1982,-18.82517776,147.6269794,OCDA,NA,4.9,7.6,OCDA_133,257
Aken,Aken-1983,RRAP-ECT01-2023-Aken-OCDA-Aken-1983,-18.82517148,147.6270664,OCDA,NA,5.9,8.6,OCDA_134,257
Aken,Aken-1902,RRAP-ECT01-2023-Aken-OCCH-Aken-1902,-18.67084723,147.7065797,OCCH,NA,5.4,8.4,OCCH_1,220
Aken,Aken-1901,RRAP-ECT01-2023-Aken-OCCH-Aken-1901,-18.67074472,147.7066244,OCCH,NA,5.2,8.2,OCCH_2,221
Aken,Aken-1900,RRAP-ECT01-2023-Aken-OCCH-Aken-1900,-18.67061086,147.7066658,OCCH,NA,5.1,8.1,OCCH_3,222
Aken,Aken-1898,RRAP-ECT01-2023-Aken-OCCH-Aken-1898,-18.67059829,147.7065983,OCCH,NA,5.1,8.1,OCCH_4,222
Aken,Aken-1899,RRAP-ECT01-2023-Aken-OCCH-Aken-1899,-18.67059183,147.7066432,OCCH,NA,5.3,8.3,OCCH_5,222
Aken,Aken-1963,RRAP-ECT01-2023-Aken-OCCH-Aken-1963,-18.67057859,147.7066071,OCCH,NA,5.7,8.7,OCCH_6,222
Aken,Aken-1964,RRAP-ECT01-2023-Aken-OCCH-Aken-1964,-18.67055152,147.7067028,OCCH,NA,5.4,8.4,OCCH_7,222
Aken,Aken-1965,RRAP-ECT01-2023-Aken-OCCH-Aken-1965,-18.67054733,147.7067148,OCCH,NA,5,8,OCCH_8,222
Aken,Aken-1966,RRAP-ECT01-2023-Aken-OCCH-Aken-1966,-18.67052176,147.7067376,OCCH,NA,5.1,8.1,OCCH_9,222
Aken,Aken-1975,RRAP-ECT01-2023-Aken-OCCH-Aken-1975,-18.67050039,147.7069122,OCCH,NA,2.8,5.7,OCCH_11,222
Aken,Aken-1962,RRAP-ECT01-2023-Aken-OCCH-Aken-1962,-18.67049863,147.7065465,OCCH,NA,5.5,8.5,OCCH_12,222
Aken,Aken-1866,RRAP-ECT01-2023-Aken-OCCH-Aken-1866,-18.67048664,147.7063112,OCCH,NA,4.4,7.4,OCCH_13,222
Aken,Aken-1865,RRAP-ECT01-2023-Aken-OCCH-Aken-1865,-18.67048346,147.7063299,OCCH,NA,5,8,OCCH_14,222
Aken,Aken-1867,RRAP-ECT01-2023-Aken-OCCH-Aken-1867,-18.67046719,147.7062929,OCCH,NA,4.4,7.4,OCCH_15,222
Aken,Aken-1864,RRAP-ECT01-2023-Aken-OCCH-Aken-1864,-18.67045563,147.7063281,OCCH,NA,5.3,8.4,OCCH_16,222
Aken,Aken-1868,RRAP-ECT01-2023-Aken-OCCH-Aken-1868,-18.67044917,147.7062928,OCCH,NA,3.4,6.4,OCCH_17,222
Aken,Aken-1974,RRAP-ECT01-2023-Aken-OCCH-Aken-1974,-18.67043727,147.7068578,OCCH,NA,3.8,6.7,OCCH_18,222
Aken,Aken-1903,RRAP-ECT01-2023-Aken-OCCH-Aken-1903,-18.67043249,147.7066702,OCCH,NA,5.2,8.2,OCCH_19,222
Aken,Aken-1860,RRAP-ECT01-2023-Aken-OCCH-Aken-1860,-18.67043199,147.7064835,OCCH,NA,3.6,6.7,OCCH_20,222
Aken,Aken-1961,RRAP-ECT01-2023-Aken-OCCH-Aken-1961,-18.67042922,147.7065433,OCCH,NA,5.1,8.1,OCCH_22,222
Aken,Aken-1861,RRAP-ECT01-2023-Aken-OCCH-Aken-1861,-18.67042897,147.7063577,OCCH,NA,3.7,6.8,OCCH_23,222
Aken,Aken-1862,RRAP-ECT01-2023-Aken-OCCH-Aken-1862,-18.67042788,147.7063333,OCCH,NA,2.9,6,OCCH_24,222
Aken,Aken-1863,RRAP-ECT01-2023-Aken-OCCH-Aken-1863,-18.67042554,147.7063247,OCCH,NA,3.8,6.9,OCCH_25,222
Aken,Aken-1967,RRAP-ECT01-2023-Aken-OCCH-Aken-1967,-18.67041648,147.7067609,OCCH,NA,5.5,8.5,OCCH_27,222
Aken,Aken-1869,RRAP-ECT01-2023-Aken-OCCH-Aken-1869,-18.67040483,147.7062572,OCCH,NA,3.2,6.2,OCCH_28,222
Aken,Aken-1973,RRAP-ECT01-2023-Aken-OCCH-Aken-1973,-18.67040148,147.7068001,OCCH,NA,4.9,7.8,OCCH_29,222
Aken,Aken-1972,RRAP-ECT01-2023-Aken-OCCH-Aken-1972,-18.67039494,147.7068034,OCCH,NA,4.9,7.8,OCCH_30,222
Aken,Aken-1968,RRAP-ECT01-2023-Aken-OCCH-Aken-1968,-18.67039218,147.7067407,OCCH,NA,5.7,8.7,OCCH_31,222
Aken,Aken-1859,RRAP-ECT01-2023-Aken-OCCH-Aken-1859,-18.67037927,147.706492,OCCH,NA,4.1,7.2,OCCH_32,222
Aken,Aken-1969,RRAP-ECT01-2023-Aken-OCCH-Aken-1969,-18.67037365,147.7067122,OCCH,NA,5.5,8.5,OCCH_33,222
Aken,Aken-1897,RRAP-ECT01-2023-Aken-OCCH-Aken-1897,-18.67036837,147.7065098,OCCH,NA,3.1,6.1,OCCH_34,222
Aken,Aken-1970,RRAP-ECT01-2023-Aken-OCCH-Aken-1970,-18.67035479,147.7067572,OCCH,NA,5,8,OCCH_36,222
Aken,Aken-1971,RRAP-ECT01-2023-Aken-OCCH-Aken-1971,-18.67034809,147.7067818,OCCH,NA,4,7,OCCH_37,222
Aken,Aken-1896,RRAP-ECT01-2023-Aken-OCCH-Aken-1896,-18.67020643,147.706589,OCCH,NA,2.4,5.4,OCCH_41,224
Aken,Aken-1895,RRAP-ECT01-2023-Aken-OCCH-Aken-1895,-18.67017936,147.7065452,OCCH,NA,3.8,6.9,OCCH_44,224
Aken,Aken-1894,RRAP-ECT01-2023-Aken-OCCH-Aken-1894,-18.67015723,147.7066848,OCCH,NA,2.7,5.8,OCCH_47,224
Aken,Aken-1893,RRAP-ECT01-2023-Aken-OCCH-Aken-1893,-18.67014432,147.7067061,OCCH,NA,3.6,6.7,OCCH_48,224
Aken,Aken-1892,RRAP-ECT01-2023-Aken-OCCH-Aken-1892,-18.67011314,147.7067657,OCCH,NA,4.1,7.2,OCCH_50,224
Aken,Aken-1891,RRAP-ECT01-2023-Aken-OCCH-Aken-1891,-18.67010778,147.7067678,OCCH,NA,4.5,7.6,OCCH_51,224
Aken,Aken-1890,RRAP-ECT01-2023-Aken-OCCH-Aken-1890,-18.67005891,147.7067769,OCCH,NA,3.8,6.9,OCCH_62,224
Aken,Aken-1888,RRAP-ECT01-2023-Aken-OCCH-Aken-1888,-18.67005455,147.7067585,OCCH,NA,3.7,6.5,OCCH_63,224
Aken,Aken-1870,RRAP-ECT01-2023-Aken-OCCH-Aken-1870,-18.67005363,147.7062531,OCCH,NA,3.7,6.7,OCCH_64,222
Aken,Aken-1889,RRAP-ECT01-2023-Aken-OCCH-Aken-1889,-18.67003838,147.7067799,OCCH,NA,3.2,6.3,OCCH_69,224
Aken,Aken-1872,RRAP-ECT01-2023-Aken-OCCH-Aken-1872,-18.67001826,147.7062945,OCCH,NA,4.5,7.5,OCCH_75,222
Aken,Aken-1871,RRAP-ECT01-2023-Aken-OCCH-Aken-1871,-18.67001725,147.706292,OCCH,NA,4.1,7.1,OCCH_76,222
Aken,Aken-1873,RRAP-ECT01-2023-Aken-OCCH-Aken-1873,-18.67000929,147.706307,OCCH,NA,4.2,7.2,OCCH_77,222
Aken,Aken-1887,RRAP-ECT01-2023-Aken-OCCH-Aken-1887,-18.67000644,147.7067526,OCCH,NA,4.5,7.3,OCCH_78,224
Aken,Aken-1874,RRAP-ECT01-2023-Aken-OCCH-Aken-1874,-18.66999831,147.7062937,OCCH,NA,4.7,7.7,OCCH_82,222
Aken,Aken-1880,RRAP-ECT01-2023-Aken-OCCH-Aken-1880,-18.66996101,147.7068039,OCCH,NA,4.9,7.8,OCCH_87,224
Aken,Aken-1875,RRAP-ECT01-2023-Aken-OCCH-Aken-1875,-18.66993989,147.7063448,OCCH,NA,5.6,8.6,OCCH_95,222
Aken,Aken-1879,RRAP-ECT01-2023-Aken-OCCH-Aken-1879,-18.66993017,147.7067698,OCCH,NA,4,6.9,OCCH_101,224
Aken,Aken-1876,RRAP-ECT01-2023-Aken-OCCH-Aken-1876,-18.66992002,147.7064399,OCCH,NA,3.3,6.3,OCCH_102,222
Aken,Aken-1881,RRAP-ECT01-2023-Aken-OCCH-Aken-1881,-18.66991566,147.7068665,OCCH,NA,4.1,7,OCCH_103,224
Aken,Aken-1882,RRAP-ECT01-2023-Aken-OCCH-Aken-1882,-18.66987417,147.7068563,OCCH,NA,4.2,7.1,OCCH_109,224
Aken,Aken-1886,RRAP-ECT01-2023-Aken-OCCH-Aken-1886,-18.66984459,147.7067902,OCCH,NA,4.9,7.8,OCCH_111,224
Aken,Aken-1877,RRAP-ECT01-2023-Aken-OCCH-Aken-1877,-18.66983403,147.7066355,OCCH,NA,4,7,OCCH_114,229
