species,individualID,materialSampleID,decimalLatitude,decimalLongitude,locationID_short,depthOfBottomInMetersCorrected,depthOfColonyinMetersCorrected,depthOfColonyinMeters
Spis,675,RRAP-ECO03-2022-Spis-OCDA-675,-18.80592,147.6688,OCDA_FL1D,,,
Spis,448,RRAP-ECO03-2021-Spis-ONLI-448,-14.691274,145.46938,ONLI_FR1S,,,
Spis,449,RRAP-ECO03-2021-Spis-ONLI-449,-14.698098,145.445447,ONLI_FL1S,,,
Spis,455,RRAP-ECO03-2021-Spis-ONLI-455,-14.698098,145.445447,ONLI_FL1S,,,
Spis,456,RRAP-ECO03-2021-Spis-ONLI-456,-14.698098,145.445447,ONLI_FL1S,,,
Spis,465,RRAP-ECO03-2021-Spis-ONLI-465,-14.649439,145.492935,ONLI_FR2S,,,
Spis,467,RRAP-ECO03-2021-Spis-ONLI-467,-14.649439,145.492935,ONLI_FR2S,,,
Spis,468,RRAP-ECO03-2021-Spis-ONLI-468,-14.649439,145.492935,ONLI_FR2S,,,
Spis,484,RRAP-ECO03-2021-Spis-ONLI-484,-14.667794,145.441894,ONLI_BA2S,,,
Spis,404,RRAP-ECO03-2021-Spis-ONMO-404,-16.847173,146.217432,ONMO_BA1D,,,
Spis,408,RRAP-ECO03-2021-Spis-ONMO-408,-16.847173,146.217432,ONMO_BA1D,,,
Spis,491,RRAP-ECO03-2021-Spis-ONLI-491,-14.687707,145.465276,ONLI_LA1S,,,
Spis,493,RRAP-ECO03-2021-Spis-ONLI-493,-14.687707,145.465276,ONLI_LA1S,,,
Spis,494,RRAP-ECO03-2021-Spis-ONLI-494,-14.687707,145.465276,ONLI_LA1S,,,
Spis,415,RRAP-ECO03-2021-Spis-ONMO-415,-16.881947,146.18378,ONMO_BA2D,,,
Spis,416,RRAP-ECO03-2021-Spis-ONMO-416,-16.881947,146.18378,ONMO_BA2D,,,
Spis,419,RRAP-ECO03-2021-Spis-ONMO-419,-16.881947,146.18378,ONMO_BA2D,,,
Spis,427,RRAP-ECO03-2021-Spis-ONMO-427,-16.882002,146.183993,ONMO_BA2S,,,
Spis,545,RRAP-ECO03-2022-Spis-PAPE-545,-18.57151,146.49538,PAOR_FL1D,,,
Spis,548,RRAP-ECO03-2022-Spis-PAPE-548,-18.57151,146.49538,PAOR_FL1D,,,
Spis,550,RRAP-ECO03-2022-Spis-PAPE-550,-18.57151,146.49538,PAOR_FL1D,,,
Spis,551,RRAP-ECO03-2022-Spis-PAPE-551,-18.57151,146.49538,PAOR_FL1D,,,
Spis,528,RRAP-ECO03-2022-Spis-PAPE-528,-18.53935,146.4995,PAPE_FR1D,,,
Spis,529,RRAP-ECO03-2022-Spis-PAPE-529,-18.53935,146.4995,PAPE_FR1D,,,
Spis,530,RRAP-ECO03-2022-Spis-PAPE-530,-18.53935,146.4995,PAPE_FR1D,,,
Spis,531,RRAP-ECO03-2022-Spis-PAPE-531,-18.53935,146.4995,PAPE_FR1D,,,
Spis,532,RRAP-ECO03-2022-Spis-PAPE-532,-18.53935,146.4995,PAPE_FR1D,,,
Spis,327,RRAP-ECO03-2021-Spis-ONMO-327,-16.872083,146.25367,ONMO_FR1D,,,
Spis,328,RRAP-ECO03-2021-Spis-ONMO-328,-16.872083,146.25367,ONMO_FR1D,,,
Spis,333,RRAP-ECO03-2021-Spis-ONMO-333,-16.872083,146.25367,ONMO_FR1D,,,
Spis,334,RRAP-ECO03-2021-Spis-ONMO-334,-16.872083,146.25367,ONMO_FR1D,,,
Spis,342,RRAP-ECO03-2021-Spis-ONMO-342,-16.872041,146.253615,ONMO_FR1S,,,
Spis,347,RRAP-ECO03-2021-Spis-ONMO-347,-16.883036,146.244797,ONMO_FR2D,,,
Spis,348,RRAP-ECO03-2021-Spis-ONMO-348,-16.883036,146.244797,ONMO_FR2D,,,
Spis,349,RRAP-ECO03-2021-Spis-ONMO-349,-16.883036,146.244797,ONMO_FR2D,,,
Spis,350,RRAP-ECO03-2021-Spis-ONMO-350,-16.883036,146.244797,ONMO_FR2D,,,
Spis,351,RRAP-ECO03-2021-Spis-ONMO-351,-16.883036,146.244797,ONMO_FR2D,,,
Spis,360,RRAP-ECO03-2021-Spis-ONMO-360,-16.882674,146.244602,ONMO_FR2S,,,
Spis,362,RRAP-ECO03-2021-Spis-ONMO-362,-16.882674,146.244602,ONMO_FR2S,,,
Spis,443,RRAP-ECO03-2021-Spis-ONLI-443,-14.691274,145.46938,ONLI_FR1S,,,
Spis,445,RRAP-ECO03-2021-Spis-ONLI-445,-14.691274,145.46938,ONLI_FR1S,,,
Spis,381,RRAP-ECO03-2021-Spis-ONMO-381,-16.859841,146.225679,ONMO_LA1S,,,
Spis,382,RRAP-ECO03-2021-Spis-ONMO-382,-16.859841,146.225679,ONMO_LA1S,,,
Spis,385,RRAP-ECO03-2021-Spis-ONMO-385,-16.859841,146.225679,ONMO_LA1S,,,
Spis,386,RRAP-ECO03-2021-Spis-ONMO-386,-16.859841,146.225679,ONMO_LA1S,,,
Spis,393,RRAP-ECO03-2021-Spis-ONMO-393,-16.859925,146.225746,ONMO_LA1D,,,
Spis,395,RRAP-ECO03-2021-Spis-ONMO-395,-16.859925,146.225746,ONMO_LA1D,,,
Spis,396,RRAP-ECO03-2021-Spis-ONMO-396,-16.859925,146.225746,ONMO_LA1D,,,
Spis,403,RRAP-ECO03-2021-Spis-ONMO-403,-16.847173,146.217432,ONMO_BA1D,,,
Spis,558,RRAP-ECO03-2022-Spis-PAPE-558,-18.54103,146.48862,PAPE_BA2S,,,
Spis,562,RRAP-ECO03-2022-Spis-PAPE-562,-18.54103,146.48862,PAPE_BA2S,,,
Spis,410,RRAP-ECO03-2021-Spis-ONMO-410,-16.847173,146.217432,ONMO_BA1D,,,
Spis,412,RRAP-ECO03-2021-Spis-ONMO-412,-16.847173,146.217432,ONMO_BA1D,,,
Spis,414,RRAP-ECO03-2021-Spis-ONMO-414,-16.881947,146.18378,ONMO_BA2D,,,
Spis,533,RRAP-ECO03-2022-Spis-PAPE-533,-18.53935,146.4995,PAPE_FR1D,,,
Spis,535,RRAP-ECO03-2022-Spis-PAPE-535,-18.53935,146.4995,PAPE_FR1D,,,
Spis,538,RRAP-ECO03-2022-Spis-PAPE-538,-18.53935,146.4995,PAPE_FR1D,,,
Spis,539,RRAP-ECO03-2022-Spis-PAPE-539,-18.53935,146.4995,PAPE_FR1D,,,
Spis,540,RRAP-ECO03-2022-Spis-PAPE-540,-18.53935,146.4995,PAPE_FR1D,,,
Spis,541,RRAP-ECO03-2022-Spis-PAPE-541,-18.55054,146.48822,PAPE_BA1D,,,
Spis,542,RRAP-ECO03-2022-Spis-PAPE-542,-18.55054,146.48822,PAPE_BA1D,,,
Spis,543,RRAP-ECO03-2022-Spis-PAPE-543,-18.55054,146.48822,PAPE_BA1D,,,
Spis,363,RRAP-ECO03-2021-Spis-ONMO-363,-16.882674,146.244602,ONMO_FR2S,,,
Spis,364,RRAP-ECO03-2021-Spis-ONMO-364,-16.882674,146.244602,ONMO_FR2S,,,
Spis,564,RRAP-ECO03-2022-Spis-PAPE-564,-18.54103,146.48862,PAPE_BA2S,,,
Spis,566,RRAP-ECO03-2022-Spis-PAPE-566,-18.54083,146.48846,PAPE_BA2D,,,
Spis,256,RRAP-ECO03-2021-Spis-CBHE-256,-23.428042,151.952424,CBHE_BA1D_P1,,,
Spis,259,RRAP-ECO03-2021-Spis-CBHE-259,-23.428403,151.952614,CBHE_BA1S_P1,,,
Spis,1382,RRAP-ECO03-2022-Spis-CBHE-1382,-23.428454,151.952486,CBHE_BA1S_P2,,,
Spis,1396,RRAP-ECO03-2022-Spis-CBHE-1396,-23.43404,151.920592,CBHE_BA2D_P1,,,
Spis,1398,RRAP-ECO03-2022-Spis-CBHE-1398,-23.43398,151.920474,CBHE_BA2D_P2,,,
Spis,1400,RRAP-ECO03-2022-Spis-CBHE-1400,-23.43398,151.920474,CBHE_BA2D_P2,,,
Spis,1408,RRAP-ECO03-2022-Spis-CBHE-1408,-23.434092,151.920032,CBHE_BA2D_P4,,,
Spis,1412,RRAP-ECO03-2022-Spis-CBHE-1412,-23.433933,151.921201,CBHE_BA2S_P1,,,
Spis,1418,RRAP-ECO03-2022-Spis-CBHE-1418,-23.434023,151.92083,CBHE_BA2S_P3,,,
Spis,1423,RRAP-ECO03-2022-Spis-CBHE-1423,-23.434039,151.920667,CBHE_BA2S_P4,,,
Spis,1334,RRAP-ECO03-2022-Spis-CBHE-1334,-23.456009,151.925543,CBHE_FL1S_P1,,,
Spis,1335,RRAP-ECO03-2022-Spis-CBHE-1335,-23.45611,151.925544,CBHE_FL1S_P2,,,
Spis,1346,RRAP-ECO03-2022-Spis-CBHE-1346,-23.456329,151.925771,CBHE_FL1S_P4,,,
Spis,1324,RRAP-ECO03-2022-Spis-CBHE-1324,-23.471979,151.977698,CBHE_FR1S_P2,,,
Spis,1279,RRAP-ECO03-2022-Spis-CBHE-1279,-23.470813,151.950752,CBHE_FR2D_P1,,,
Spis,1281,RRAP-ECO03-2022-Spis-CBHE-1281,-23.470813,151.950752,CBHE_FR2D_P1,,,
Spis,1282,RRAP-ECO03-2022-Spis-CBHE-1282,-23.470846,151.95092,CBHE_FR2D_P2,,,
Spis,1284,RRAP-ECO03-2022-Spis-CBHE-1284,-23.470846,151.95092,CBHE_FR2D_P2,,,
Spis,1287,RRAP-ECO03-2022-Spis-CBHE-1287,-23.470867,151.951202,CBHE_FR2D_P3,,,
Spis,1289,RRAP-ECO03-2022-Spis-CBHE-1289,-23.470385,151.950706,CBHE_FR2S_P1,,,
Spis,1261,RRAP-ECO03-2022-Spis-CBLM-1261,-23.917562,152.392049,CBLM_FL2S_P1,,,
Spis,1262,RRAP-ECO03-2022-Spis-CBLM-1262,-23.917562,152.392049,CBLM_FL2S_P1,,,
Spis,1259,RRAP-ECO03-2022-Spis-CBLM-1259,-23.917562,152.392049,CBLM_FL2S_P1,,,
Spis,1264,RRAP-ECO03-2022-Spis-CBLM-1264,-23.917562,152.392049,CBLM_FL2S_P1,,,
Spis,1271,RRAP-ECO03-2022-Spis-CBLM-1271,-23.917494,152.392486,CBLM_FL2S_P3,,,
Spis,1274,RRAP-ECO03-2022-Spis-CBLM-1274,-23.916998,152.392632,CBLM_FL2S_P4,,,
Spis,1275,RRAP-ECO03-2022-Spis-CBLM-1275,-23.916998,152.392632,CBLM_FL2S_P4,,,
Spis,1239,RRAP-ECO03-2022-Spis-CBLM-1239,-23.896076,152.414039,CBLM_LA1S,,,
Spis,BLCH145A,RRAP-ECO03-2022-Spis-OCCH-BLCH145A,-18.653038,147.708644,OCCH_BA1S_P1,,,
Spis,BLCH148A,RRAP-ECO03-2022-Spis-OCCH-BLCH148A,-18.653174,147.70855,OCCH_BA1S_P2,,,
Spis,BLCH151A,RRAP-ECO03-2022-Spis-OCCH-BLCH151A,-18.653342,147.708605,OCCH_BA1S_P3,,,
Spis,BLCH152A,RRAP-ECO03-2022-Spis-OCCH-BLCH152A,-18.653342,147.708605,OCCH_BA1S_P3,,,
Spis,BLCH154A,RRAP-ECO03-2022-Spis-OCCH-BLCH154A,-18.653342,147.708605,OCCH_BA1S_P3,,,
Spis,BLCH157A,RRAP-ECO03-2022-Spis-OCCH-BLCH157A,-18.653383,147.708433,OCCH_BA1S_P4,,,
Spis,BLCH174A,RRAP-ECO03-2022-Spis-OCCH-BLCH174A,-18.660533,147.702401,OCCH_BA2S_P4,,,
Spis,BLCH4A,RRAP-ECO03-2022-Spis-OCDA-BLCH4A,-18.82578,147.627365,OCDA_BA1D_P3,,,
Spis,BLCH16A,RRAP-ECO03-2022-Spis-OCDA-BLCH16A,-18.8259,147.62727,OCDA_BA1S_P3,,,
Spis,BLCH20A,RRAP-ECO03-2022-Spis-OCDA-BLCH20A,-18.8259,147.62727,OCDA_BA1S_P2,,,
Spis,BLCH9A,RRAP-ECO03-2022-Spis-OCDA-BLCH9A,-18.8259,147.62727,OCDA_BA1S_P1,,,
Spis,BLCH11A,RRAP-ECO03-2022-Spis-OCDA-BLCH11A,-18.8259,147.62727,OCDA_BA1S_P1,,,
Spis,BLCH10A,RRAP-ECO03-2022-Spis-OCDA-BLCH10A,-18.8259,147.62727,OCDA_BA1S_P1,,,
Spis,BLCH101A,RRAP-ECO03-2022-Spis-OCDA-BLCH101A,-18.814495,147.637185,OCDA_BA2S_P1,,,
Spis,BLCH55A,RRAP-ECO03-2022-Spis-OCDA-BLCH55A,-18.814495,147.637185,OCDA_BA2S_P1,,,
Spis,BLCH86A,RRAP-ECO03-2022-Spis-OCDA-BLCH86A,-18.814495,147.637185,OCDA_BA2S_P1,,,
Spis,BLCH87A,RRAP-ECO03-2022-Spis-OCDA-BLCH87A,-18.814495,147.637185,OCDA_BA2S_P1,,,
Spis,BLCH91A,RRAP-ECO03-2022-Spis-OCDA-BLCH91A,-18.814495,147.637185,OCDA_BA2S_P1,,,
Spis,BLCH93A,RRAP-ECO03-2022-Spis-OCDA-BLCH93A,-18.814495,147.637185,OCDA_BA2S_P1,,,
Spis,BLCH99A,RRAP-ECO03-2022-Spis-OCDA-BLCH99A,-18.814495,147.637185,OCDA_BA2S_P1,,,
Spis,BLCH56A,RRAP-ECO03-2022-Spis-OCDA-BLCH56A,-18.814495,147.637185,OCDA_BA2S_P1,,,
Spis,BLCH85A,RRAP-ECO03-2022-Spis-OCDA-BLCH85A,-18.814495,147.637185,OCDA_BA2S_P1,,,
Spis,BLCH49A,RRAP-ECO03-2022-Spis-OCDA-BLCH49A,-18.805915,147.668855,OCDA_FL1D_P1,,,
Spis,BLCH46A,RRAP-ECO03-2022-Spis-OCDA-BLCH46A,-18.805915,147.668855,OCDA_FL1D_P1,,,
Spis,BLCH42A,RRAP-ECO03-2022-Spis-OCDA-BLCH42A,-18.805915,147.668855,OCDA_FL1D_P1,,,
Spis,BLCH109A,RRAP-ECO03-2022-Spis-OCDA-BLCH109A,-18.805835,147.66868,OCDA_FL1S_P1,,,
Spis,BLCH112A,RRAP-ECO03-2022-Spis-OCDA-BLCH112A,-18.805835,147.66868,OCDA_FL1S_P1,,,
Spis,BLCH114A,RRAP-ECO03-2022-Spis-OCDA-BLCH114A,-18.805835,147.66868,OCDA_FL1S_P1,,,
Spis,BLCH108A,RRAP-ECO03-2022-Spis-OCDA-BLCH108A,-18.805835,147.66868,OCDA_FL1S_P1,,,
Spis,BLCH122A,RRAP-ECO03-2022-Spis-OCDA-BLCH122A,-18.805575,147.66835,OCDA_FL1S_P4,,,
Spis,BLCH117A,RRAP-ECO03-2022-Spis-OCDA-BLCH117A,-18.805575,147.66835,OCDA_FL1S_P4,,,
Spis,BLCH121A,RRAP-ECO03-2022-Spis-OCDA-BLCH121A,-18.805575,147.66835,OCDA_FL1S_P4,,,
Spis,BLCH120A,RRAP-ECO03-2022-Spis-OCDA-BLCH120A,-18.805575,147.66835,OCDA_FL1S_P4,,,
Spis,BLCH118A,RRAP-ECO03-2022-Spis-OCDA-BLCH118A,-18.805575,147.66835,OCDA_FL1S_P4,,,
Spis,BLCH35A,RRAP-ECO03-2022-Spis-OCDA-BLCH35A,-18.819682,147.663926,OCDA_FR1D_P1,,,
Spis,BLCH38A,RRAP-ECO03-2022-Spis-OCDA-BLCH38A,-18.819682,147.663926,OCDA_FR1D_P1,,,
Spis,BLCH41A,RRAP-ECO03-2022-Spis-OCDA-BLCH41A,-18.819682,147.663926,OCDA_FR1D_P1,,,
Spis,BLCH32A,RRAP-ECO03-2022-Spis-OCDA-BLCH32A,-18.819488,147.663784,OCDA_FR1S_P2,,,
Spis,BLCH31A,RRAP-ECO03-2022-Spis-OCDA-BLCH31A,-18.819488,147.663784,OCDA_FR1S_P2,,,
Spis,BLCH22A,RRAP-ECO03-2022-Spis-OCDA-BLCH22A,-18.819619,147.663714,OCDA_FR1S_P1,,,
Spis,BLCH63A,RRAP-ECO03-2022-Spis-OCDA-BLCH63A,-18.831927,147.652497,OCDA_FR2S_P1,,,
Spis,BLCH78A,RRAP-ECO03-2022-Spis-OCDA-BLCH78A,-18.831637,147.652715,OCDA_FR2S_P3,,,
Spis,BLCH105A,RRAP-ECO03-2022-Spis-OCDA-BLCH105A,-18.832909,147.633422,OCDA_LA1S_P2,,,
Spis,BLCH107A,RRAP-ECO03-2022-Spis-OCDA-BLCH107A,-18.833181,147.633291,OCDA_LA1S_P4,,,
Spis,BLCH193B,RRAP-ECO03-2022-Spis-OCLB-BLCH193B,-18.949138,147.693068,OCLB_BA1S_P1,,,
Spis,BLCH184B,RRAP-ECO03-2022-Spis-OCLB-BLCH184B,-18.949138,147.693068,OCLB_BA1S_P1,,,
Spis,BLCH194B,RRAP-ECO03-2022-Spis-OCLB-BLCH194B,-18.949138,147.693068,OCLB_BA1S_P1,,,
Spis,BLCH197B,RRAP-ECO03-2022-Spis-OCLB-BLCH197B,-18.949567,147.6928,OCLB_BA1S_P4,,,
Spis,BLCH195B,RRAP-ECO03-2022-Spis-OCLB-BLCH195B,-18.949567,147.6928,OCLB_BA1S_P4,,,
Spis,BLCH196B,RRAP-ECO03-2022-Spis-OCLB-BLCH196B,-18.949567,147.6928,OCLB_BA1S_P4,,,
Spis,BLCH182A,RRAP-ECO03-2022-Spis-OCLB-BLCH182A,-18.944065,147.699442,OCLB_FL1S_P1,,,
Spis,BLCH190A,RRAP-ECO03-2022-Spis-OCLB-BLCH190A,-18.943917,147.699257,OCLB_FL1S_P3,,,
Spis,810,RRAP-ECO03-2022-Spis-ONLI-810,-14.650714,145.450096,ONLI_BA1S_P1,,,
Spis,814,RRAP-ECO03-2022-Spis-ONLI-814,-14.650714,145.450096,ONLI_BA1S_P3,,,
Spis,815,RRAP-ECO03-2022-Spis-ONLI-815,-14.650714,145.450096,ONLI_BA1S_P3,,,
Spis,804,RRAP-ECO03-2022-Spis-ONLI-804,-14.69179,145.469116,ONLI_FR1S_P1,,,
Spis,805,RRAP-ECO03-2022-Spis-ONLI-805,-14.691434,145.469348,ONLI_FR1S_P2,,,
Spis,807,RRAP-ECO03-2022-Spis-ONLI-807,-14.691127,145.469436,ONLI_FR1S_P4,,,
Spis,792,RRAP-ECO03-2022-Spis-ONLI-792,-14.691434,145.469348,ONLI_FR1S_P2,,,
Spis,798,RRAP-ECO03-2022-Spis-ONLI-798,-14.691434,145.469348,ONLI_FR1S_P2,,,
Spis,793,RRAP-ECO03-2022-Spis-ONLI-793,-14.691301,145.469412,ONLI_FR1S_P3,,,
Spis,817,RRAP-ECO03-2022-Spis-ONLI-817,-14.649595,145.493099,ONLI_FR2S_P1,,,
Spis,820,RRAP-ECO03-2022-Spis-ONLI-820,-14.649549,145.493068,ONLI_FR2S_P2,,,
Spis,823,RRAP-ECO03-2022-Spis-ONLI-823,-14.649456,145.492929,ONLI_FR2S_P3,,,
Spis,822,RRAP-ECO03-2022-Spis-ONLI-822,-14.649287,145.492785,ONLI_FR2S_P4,,,
Ahya1,Ahya_98a,RRAP-ECT01-2021-Ahya-CBLM-98_L4,-23.90721786,152.3869001,CBLM,,,
Ahya1,Ahya_97a,RRAP-ECT01-2021-Ahya-CBLM-97_L4,-23.90720923,152.3869045,CBLM,,,
Ahya1,Ahya_80a,RRAP-ECT01-2021-Ahya-CBLM-80_L2,-23.90720135,152.3869153,CBLM,,,
Ahya1,Ahya_79a,RRAP-ECT01-2021-Ahya-CBLM-79_L2,-23.90718978,152.3869184,CBLM,,,
Ahya1,Ahya_99a,RRAP-ECT01-2021-Ahya-CBLM-99,-23.90718517,152.386885,CBLM,,,
Ahya1,Ahya_101a,RRAP-ECT01-2021-Ahya-CBLM-101,-23.90718332,152.3868906,CBLM,,,
Ahya1,Ahya_100a,RRAP-ECT01-2021-Ahya-CBLM-100_L3,-23.90718265,152.3868982,CBLM,,,
Ahya1,Ahya_102a,RRAP-ECT01-2021-Ahya-CBLM-102_L3,-23.90717134,152.3868998,CBLM,,,
Ahya1,Ahya_106a,RRAP-ECT01-2021-Ahya-CBLM-106_L3,-23.90711007,152.3869808,CBLM,,,
Ahya1,Ahya_103a,RRAP-ECT01-2021-Ahya-CBLM-103,-23.90710185,152.3869429,CBLM,,,
Ahya1,Ahya_104a,RRAP-ECT01-2021-Ahya-CBLM-104a_L3,-23.90709305,152.3869322,CBLM,,,
Ahya1,Ahya_144a,RRAP-ECT01-2021-Ahya-SYKE-144a_L4,-23.44464317,152.0246978,SYKE,,,
Ahya1,Ahya_12,RRAP-ECT01-2021-Ahya-21550-12_L3,-21.95560763,152.2969331,21-550,,,
Ahya1,Ahya_42a,RRAP-ECT01-2021-Ahya-ECAY-42_L3,-21.47311921,152.5610228,ECAY,,,
Ahya1,Ahya_71a,RRAP-ECT01-2021-Ahya-ECAY-71_L2,-21.47067765,152.5653065,ECAY,,,
Ahya1,Ahya_84a,RRAP-ECT01-2021-Ahya-ECAY-84_L2,-21.47034539,152.5614061,ECAY,,,
Ahya1,Ahya_69a,RRAP-ECT01-2021-Ahya-ECAY-69_L2,-21.47028998,152.5652801,ECAY,,,
Ahya1,Ahya_83a,RRAP-ECT01-2021-Ahya-ECAY-83_L2,-21.47025185,152.5616974,ECAY,,,
Ahya1,Ahya_75a,RRAP-ECT01-2021-Ahya-ECAY-75_L2,-21.47008899,152.5651574,ECAY,,,
Ahya1,Ahya_73a,RRAP-ECT01-2021-Ahya-ECAY-73_L2,-21.47001984,152.5649245,ECAY,,,
Ahya1,Ahya_60a,RRAP-ECT01-2021-Ahya-ECAY-60_L4,-21.46969671,152.5626694,ECAY,,,
Ahya1,Ahya_61a,RRAP-ECT01-2021-Ahya-ECAY-61_L2,-21.46962371,152.5622835,ECAY,,,
Ahya1,Ahya_58a,RRAP-ECT01-2021-Ahya-ECAY-58,-21.46945029,152.5641416,ECAY,,,
Ahya1,Ahya_59a,RRAP-ECT01-2021-Ahya-ECAY-59,-21.46940771,152.5635042,ECAY,,,
Ahya1,Ahya_55a,RRAP-ECT01-2021-Ahya-ECAY-55_L2,-21.46932581,152.5643821,ECAY,,,
Ahya1,96,RRAP-ECO3-2021-Ahya-OCLB-96_L4,-18.949114,147.693065,OCLB_BA1S,,,
Ahya1,BLCH13A,RRAP-ECO3-2022-Ahya-BLCH13A_L2,-18.8259,147.62727,OCDA_BA1S,,,
Ahya1,Ahya_331,RRAP-ECT01-2021-Ahya-OCDA-331_L4,-18.82576995,147.6264861,OCDA,,,
Ahya1,Ahya_332,RRAP-ECT01-2021-Ahya-OCDA-332_L4,-18.82570289,147.6265722,OCDA,,,
Ahya1,Ahya_333,RRAP-ECT01-2021-Ahya-OCDA-333_L3,-18.82567682,147.6264331,OCDA,,,
Ahya1,Ahya_335,RRAP-ECT01-2021-Ahya-OCDA-335,-18.82565117,147.6266666,OCDA,,,
Ahya1,Ahya_334,RRAP-ECT01-2021-Ahya-OCDA-334_L3,-18.82562092,147.6266302,OCDA,,,
Ahya1,Ahya_336,RRAP-ECT01-2021-Ahya-OCDA-336_L3,-18.82561999,147.6266616,OCDA,,,
Ahya1,Ahya_337,RRAP-ECT01-2021-Ahya-OCDA-337_L3,-18.82559761,147.6266398,OCDA,,,
Ahya1,Ahya_338,RRAP-ECT01-2021-Ahya-OCDA-338,-18.8255599,147.6266382,OCDA,,,
Ahya1,Ahya_351,RRAP-ECT01-2021-Ahya-OCDA-351_L4,-18.82554523,147.626808,OCDA,,,
Ahya1,Ahya_345,RRAP-ECT01-2021-Ahya-OCDA-345_L3,-18.82553106,147.6267352,OCDA,,,
Ahya1,Ahya_344,RRAP-ECT01-2021-Ahya-OCDA-344_L4,-18.82552419,147.6267356,OCDA,,,
Ahya1,Ahya_358,RRAP-ECT01-2022-Ahya-OCDA-358_L1,-18.82549762,147.6269171,OCDA,,,
Ahya1,Ahya_346,RRAP-ECT01-2021-Ahya-OCDA-346_L4,-18.82549116,147.6267391,OCDA,,,
Ahya1,Ahya_339,RRAP-ECT01-2021-Ahya-OCDA-339,-18.82548773,147.6265585,OCDA,,,
Ahya1,Ahya_340,RRAP-ECT01-2021-Ahya-OCDA-340_L2,-18.82548689,147.6265579,OCDA,,,
Ahya1,Ahya_359,RRAP-ECT01-2021-Ahya-OCDA-359_L4,-18.82548119,147.6268675,OCDA,,,
Ahya1,Ahya_341,RRAP-ECT01-2021-Ahya-OCDA-341,-18.82547365,147.6265724,OCDA,,,
Ahya1,Ahya_356,RRAP-ECT01-2021-Ahya-OCDA-356,-18.82546484,147.6268599,OCDA,,,
Ahya1,Ahya_354,RRAP-ECT01-2021-Ahya-OCDA-354,-18.82545881,147.6267491,OCDA,,,
Ahya1,Ahya_342,RRAP-ECT01-2021-Ahya-OCDA-342_L3,-18.82545504,147.6265292,OCDA,,,
Ahya1,Ahya_355,RRAP-ECT01-2021-Ahya-OCDA-355,-18.82545336,147.6268257,OCDA,,,
Ahya1,Ahya_347,RRAP-ECT01-2021-Ahya-OCDA-347_L4,-18.82544867,147.6267423,OCDA,,,
Ahya1,Ahya_360,RRAP-ECT01-2021-Ahya-OCDA-360_L3,-18.82544758,147.6268708,OCDA,,,
Ahya1,Ahya_343,RRAP-ECT01-2021-Ahya-OCDA-343_L4,-18.82543249,147.6266186,OCDA,,,
Ahya1,Ahya_348,RRAP-ECT01-2021-Ahya-OCDA-348_L4,-18.8254314,147.6267185,OCDA,,,
Ahya1,Ahya_349,RRAP-ECT01-2021-Ahya-OCDA-349_L2,-18.82540433,147.6267076,OCDA,,,
Ahya1,Ahya_353,RRAP-ECT01-2021-Ahya-OCDA-353,-18.82540223,147.6267524,OCDA,,,
Ahya1,Ahya_352,RRAP-ECT01-2021-Ahya-OCDA-352_L4,-18.82538228,147.6267284,OCDA,,,
Ahya1,Ahya_350,RRAP-ECT01-2021-Ahya-OCDA-350,-18.8253822,147.6267019,OCDA,,,
Ahya1,Ahya_319,RRAP-ECT01-2021-Ahya-OCCH-319_L2,-18.6705081,147.7063129,OCCH,,,
Ahya1,Ahya_301,RRAP-ECT01-2021-Ahya-MART-131_L4,-18.67043057,147.7064718,OCCH,,,
Ahya1,Ahya_301,RRAP-ECT01-2021-Ahya-OCCH-301_L3,-18.67043057,147.7064718,OCCH,,,
Ahya1,Ahya_320,RRAP-ECT01-2021-Ahya-OCCH-320_L4,-18.67041858,147.7063558,OCCH,,,
Ahya1,Ahya_322,RRAP-ECT01-2021-Ahya-OCCH-322_L2,-18.67035991,147.7064092,OCCH,,,
Ahya1,Ahya_323,RRAP-ECT01-2021-Ahya-OCCH-323_L3,-18.67030023,147.7064108,OCCH,,,
Ahya1,Ahya_324,RRAP-ECT01-2021-Ahya-OCCH-324_L2,-18.67025857,147.7063633,OCCH,,,
Ahya1,Ahya_318,RRAP-ECT01-2021-Ahya-OCCH-318_L3,-18.67018204,147.7063997,OCCH,,,
Ahya1,Ahya_302,RRAP-ECT01-2021-Ahya-MART-132_L4,-18.6701584,147.7067162,OCCH,,,
Ahya1,Ahya_302,RRAP-ECT01-2021-Ahya-OCCH-302-B_L4,-18.6701584,147.7067162,OCCH,,,
Ahya1,Ahya_304,RRAP-ECT01-2021-Ahya-OCCH-304_L2,-18.67010409,147.7072681,OCCH,,,
Ahya1,Ahya_303,RRAP-ECT01-2021-Ahya-OCCH-303_L4,-18.67010065,147.7067622,OCCH,,,
Ahya1,Ahya_313,RRAP-ECT01-2021-Ahya-OCCH-313-B_L4,-18.67008221,147.7066505,OCCH,,,
Ahya1,Ahya_317,RRAP-ECT01-2021-Ahya-OCCH-317_L4,-18.67007861,147.7064041,OCCH,,,
Ahya1,Ahya_316,RRAP-ECT01-2021-Ahya-OCCH-316_L4,-18.67007819,147.7064511,OCCH,,,
Ahya1,Ahya_325,RRAP-ECT01-2021-Ahya-OCCH-325_L4,-18.6700657,147.706381,OCCH,,,
