bam_name,materialSampleID,sequence_comments,sample_name,batch,lane,short_name,individualID,locationID_short,mosdepth,coverage,seq_depth,medianDepth,percentMapped,EcoLocationID,site_code,decimalLatitude,decimalLongitude,colony_depth,EcoPlotDepthinmeters,reef,site,depth_category,zone,plot,colony_depth_m,colony_size_cm,year,habitat,habitat_full,comments_coords,comments_depth,main cluster,parent_cluster,cluster,sub_cluster,lineage_mito,lineage_wgs,comments_haplotypes
RRAP-ECO03-2022-Shys-OCDA-BLCH74B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCDA-BLCH74B_L2,,RRAP-ECO03-2022-Shys-OCDA-BLCH74B,batch1,L2,OCDA-BLCH74B,BLCH74B,OCDA,5.44,87.12,8.34,3.65,0.9708,OCDA_FR2S_P4,OCDA_FR2S,-18.83150833,147.6528006,5.7,5.7,Davies,Front2,5m,Shallow,Plot4,NA,NA,2022,Front,Front2,plot coordinates from AG,NA,1,1,1b,1b,HostD3_central,HostD3,Hap5
RRAP-ECO03-2023-Shys-ONLI-2382_L4_markedRG.bam,RRAP-ECO03-2023-Shys-ONLI-2382_L4,,RRAP-ECO03-2023-Shys-ONLI-2382,batch2,L4,ONLI-2382,2382,ONLI,11.48,85.42,14.55,7.18,0.9678,ONLI_FR1S,ONLI_FR1S,-14.69179039,145.4691158,3,NA,Lizard,NA,5m,Shallow,NA,NA,NA,2023,Front,Front1,ONLI_FR1S_P1,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2023-Shys-ONLI-2377_L4_markedRG.bam,RRAP-ECO03-2023-Shys-ONLI-2377_L4,,RRAP-ECO03-2023-Shys-ONLI-2377,batch2,L4,ONLI-2377,2377,ONLI,10.27,85.17,12.08,5.14,0.973,ONLI_FR1S,ONLI_FR1S,-14.69179039,145.4691158,3,NA,Lizard,NA,5m,Shallow,NA,NA,NA,2023,Front,Front1,ONLI_FR1S_P1,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2023-Shys-ONLI-2374_L4_markedRG.bam,RRAP-ECO03-2023-Shys-ONLI-2374_L4,,RRAP-ECO03-2023-Shys-ONLI-2374,batch2,L4,ONLI-2374,2374,ONLI,10.79,85.43,13.12,6.31,0.9762,ONLI_FR1S,ONLI_FR1S,-14.69179039,145.4691158,3,NA,Lizard,NA,5m,Shallow,NA,NA,NA,2023,Front,Front1,ONLI_FR1S_P1,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2023-Shys-ONLI-2451_L4_markedRG.bam,RRAP-ECO03-2023-Shys-ONLI-2451_L4,,RRAP-ECO03-2023-Shys-ONLI-2451,batch2,L4,ONLI-2451,2451,ONLI,9.73,84.96,11.62,4.83,0.9683,ONLI_FL1S,ONLI_FL1S,-14.697944,145.4452925,3,NA,Lizard,NA,5m,Shallow,NA,NA,NA,2023,Flank,Flank1,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSAU-859_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSAU-859_L1,859? Written on tube,RRAP-ECO03-2022-Shys-TSAU-859,batch1,L1,TSAU-859,859,TSAU,5.13,81.81,6.77,2.67,0.9702,TSAU_FL1S_P1,TSAU_FL1S,-9.882025,143.39442,3.4,3.4,Aukane,Flank1,5m,Shallow,Plot1,NA,NA,2022,Flank,Flank1,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSAU-869_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSAU-869_L1,,RRAP-ECO03-2022-Shys-TSAU-869,batch1,L1,TSAU-869,869,TSAU,8.8,86.48,7.39,3.07,0.9748,TSAU_FL1S_P3,TSAU_FL1S,-9.882025,143.39442,2.6,2.6,Aukane,Flank1,5m,Shallow,Plot3,NA,NA,2022,Flank,Flank1,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSAU-866_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSAU-866_L1,,RRAP-ECO03-2022-Shys-TSAU-866,batch1,L1,TSAU-866,866,TSAU,5.38,84.62,10.45,4.92,0.9743,TSAU_FL1S_P4,TSAU_FL1S,-9.882025,143.39442,3.2,3.2,Aukane,Flank1,5m,Shallow,Plot4,NA,NA,2022,Flank,Flank1,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSAU-841_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSAU-841_L1,,RRAP-ECO03-2022-Shys-TSAU-841,batch1,L1,TSAU-841,841,TSAU,6.47,82.76,7.6,3.32,0.9757,TSAU_FR1S_P1,TSAU_FR1S,-9.87996,143.41004,3.1,3.1,Aukane,Front1,5m,Shallow,Plot1,NA,NA,2022,Front,Front1,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSAU-845_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSAU-845_L1,,RRAP-ECO03-2022-Shys-TSAU-845,batch1,L1,TSAU-845,845,TSAU,6.05,83.5,8.41,4.84,0.9629,TSAU_FR1S_P2,TSAU_FR1S,-9.87996,143.41004,2.9,2.9,Aukane,Front1,5m,Shallow,Plot2,NA,NA,2022,Front,Front1,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSAU-1085_L3_markedRG.bam,RRAP-ECO03-2022-Shys-TSAU-1085_L3,,RRAP-ECO03-2022-Shys-TSAU-1085,batch1,L3,TSAU-1085,1085,TSAU,5.08,81.76,6.57,3.32,0.9647,TSAU_FR1S_P2,TSAU_FR1S,-9.87996,143.41004,2.9,2.9,Aukane,Front1,5m,Shallow,Plot2,NA,NA,2022,Front,Front1,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSAU-849_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSAU-849_L1,,RRAP-ECO03-2022-Shys-TSAU-849,batch1,L1,TSAU-849,849,TSAU,6.66,84.37,9.69,5.06,0.973,TSAU_FR1S_P4,TSAU_FR1S,-9.87996,143.41004,3.2,3.2,Aukane,Front1,5m,Shallow,Plot4,NA,NA,2022,Front,Front1,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSAU-1119_L3_markedRG.bam,RRAP-ECO03-2022-Shys-TSAU-1119_L3,,RRAP-ECO03-2022-Shys-TSAU-1119,batch1,L3,TSAU-1119,1119,TSAU,5.15,85.12,12.2,5.16,0.9734,TSAU_FR1S_P4,TSAU_FR1S,-9.87996,143.41004,3.2,3.2,Aukane,Front1,5m,Shallow,Plot4,NA,NA,2022,Front,Front1,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSAU-833_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSAU-833_L1,,RRAP-ECO03-2022-Shys-TSAU-833,batch1,L1,TSAU-833,833,TSAU,6.5,83.17,7.95,3.62,0.9686,TSAU_FR2S_P3,TSAU_FR2S,-9.88359,143.407125,4.1,4.1,Aukane,Front2,5m,Shallow,Plot3,NA,NA,2022,Front,Front2,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSAU-831_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSAU-831_L1,,RRAP-ECO03-2022-Shys-TSAU-831,batch1,L1,TSAU-831,831,TSAU,9.92,83.08,8,3.36,0.9743,TSAU_FR2S_P4,TSAU_FR2S,-9.88359,143.407125,4.6,4.6,Aukane,Front2,5m,Shallow,Plot4,NA,NA,2022,Front,Front2,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSMA-906_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-906_L1,,RRAP-ECO03-2022-Shys-TSMA-906,batch1,L1,TSMA-906,906,TSMA,7.43,84.07,9.48,5.78,0.9675,TSMA_FR1D_P2,TSMA_FR1D,-9.763955,143.417,8.3,8.3,Masig,Front1,10m,Deep,Plot2,NA,NA,2022,Front,Front1,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSMA-905_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-905_L1,,RRAP-ECO03-2022-Shys-TSMA-905,batch1,L1,TSMA-905,905,TSMA,7.59,84.03,9.12,5.01,0.9687,TSMA_FR1D_P2,TSMA_FR1D,-9.763955,143.417,8.3,8.3,Masig,Front1,10m,Deep,Plot2,NA,NA,2022,Front,Front1,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSMA-908_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-908_L1,,RRAP-ECO03-2022-Shys-TSMA-908,batch1,L1,TSMA-908,908,TSMA,7.78,83.88,9.18,5.06,0.9713,TSMA_FR1D_P4,TSMA_FR1D,-9.763955,143.417,8.6,8.6,Masig,Front1,10m,Deep,Plot4,NA,NA,2022,Front,Front1,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSMA-927_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-927_L1,,RRAP-ECO03-2022-Shys-TSMA-927,batch1,L1,TSMA-927,927,TSMA,7.1,84.71,6.68,4.25,0.9532,TSMA_FR2D_P2,TSMA_FR2D,-9.74637,143.46012,9.2,9.2,Masig,Front2,10m,Deep,Plot2,NA,NA,2022,Front,Front2,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSMA-931_L2_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-931_L2,,RRAP-ECO03-2022-Shys-TSMA-931,batch1,L2,TSMA-931,931,TSMA,5.61,83.23,7.45,4.33,0.9673,TSMA_FR2D_P2,TSMA_FR2D,-9.74637,143.46012,9.2,9.2,Masig,Front2,10m,Deep,Plot2,NA,NA,2022,Front,Front2,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSMA-936_L2_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-936_L2,,RRAP-ECO03-2022-Shys-TSMA-936,batch1,L2,TSMA-936,936,TSMA,6.21,83.32,7.96,4.06,0.97,TSMA_FR2S_P2,TSMA_FR2S,-9.74838,143.458505,3.8,3.8,Masig,Front2,5m,Shallow,Plot2,NA,NA,2022,Front,Front2,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2022-Shys-TSMA-939_L2_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-939_L2,,RRAP-ECO03-2022-Shys-TSMA-939,batch1,L2,TSMA-939,939,TSMA,6.69,86.3,7.12,2.62,0.9742,TSMA_FR2S_P4,TSMA_FR2S,-9.74838,143.458505,4.4,4.4,Masig,Front2,5m,Shallow,Plot4,NA,NA,2022,Front,Front2,original coordinates,NA,1,1,1b,1c,HostD3_north,HostD3,Hap11
RRAP-ECO03-2023-Shys-CBHE-2812_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2812_L1,,RRAP-ECO03-2023-Shys-CBHE-2812,batch1,L1,CBHE-2812,2812,CBHE,6.21,83.77,7.24,4.18,0.9651,CBHE_BA1D_P1,CBHE_BA1D,-23.4280415,151.9524235,11.7,11.7,Heron,Back1,10m,Deep,Plot1,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2816_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2816_L1,,RRAP-ECO03-2023-Shys-CBHE-2816,batch1,L1,CBHE-2816,2816,CBHE,5.58,84.11,10.04,5.53,0.9785,CBHE_BA1D_P2,CBHE_BA1D,-23.4280535,151.952309,11.7,11.7,Heron,Back1,10m,Deep,Plot2,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2817_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2817_L2,,RRAP-ECO03-2023-Shys-CBHE-2817,batch1,L2,CBHE-2817,2817,CBHE,7.19,83.61,7.82,4.75,0.9599,CBHE_BA1D_P3,CBHE_BA1D,-23.428095,151.952179,11.3,11.3,Heron,Back1,10m,Deep,Plot3,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2820_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2820_L2,,RRAP-ECO03-2023-Shys-CBHE-2820,batch1,L2,CBHE-2820,2820,CBHE,7.42,91.45,6.82,4.45,0.9713,CBHE_BA1D_P3,CBHE_BA1D,-23.428095,151.952179,11.3,11.3,Heron,Back1,10m,Deep,Plot3,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2818_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2818_L1,,RRAP-ECO03-2023-Shys-CBHE-2818,batch1,L1,CBHE-2818,2818,CBHE,6.25,84.59,9.46,4.55,0.9768,CBHE_BA1D_P3,CBHE_BA1D,-23.428095,151.952179,11.3,11.3,Heron,Back1,10m,Deep,Plot3,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2775_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2775_L1,,RRAP-ECO03-2023-Shys-CBHE-2775,batch1,L1,CBHE-2775,2775,CBHE,6.33,83.96,7.54,4.99,0.9533,CBHE_BA1S_P2,CBHE_BA1S,-23.428454,151.9524855,4.8,4.8,Heron,Back1,5m,Shallow,Plot2,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2778_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2778_L1,,RRAP-ECO03-2023-Shys-CBHE-2778,batch1,L1,CBHE-2778,2778,CBHE,6.25,82.88,6.7,4.35,0.956,CBHE_BA1S_P3,CBHE_BA1S,-23.4284495,151.952358,4,4,Heron,Back1,5m,Shallow,Plot3,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2779_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2779_L1,,RRAP-ECO03-2023-Shys-CBHE-2779,batch1,L1,CBHE-2779,2779,CBHE,5.38,83.95,7.98,6.08,0.962,CBHE_BA1S_P3,CBHE_BA1S,-23.4284495,151.952358,4,4,Heron,Back1,5m,Shallow,Plot3,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2746_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2746_L1,,RRAP-ECO03-2023-Shys-CBHE-2746,batch1,L1,CBHE-2746,2746,CBHE,6.91,89.09,6.64,5.55,0.9643,CBHE_BA2S_P4,CBHE_BA2S,-23.4340385,151.920667,3.9,3.9,Heron,Back2,5m,Shallow,Plot4,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2693_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2693_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBHE-2693,batch1,L3,CBHE-2693,2693,CBHE,6.48,83.32,6.91,4.58,0.9544,CBHE_FL1S_P4,CBHE_FL1S,-23.4563285,151.9257705,5.3,5.3,Heron,Flank1,5m,Shallow,Plot4,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2697_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2697_L1,,RRAP-ECO03-2023-Shys-CBHE-2697,batch1,L1,CBHE-2697,2697,CBHE,5.86,91.47,7.18,4.39,0.9771,CBHE_FL1S_P4,CBHE_FL1S,-23.4563285,151.9257705,5.3,5.3,Heron,Flank1,5m,Shallow,Plot4,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2022-Shys-CBHE-1307_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBHE-1307_L3,,RRAP-ECO03-2022-Shys-CBHE-1307,batch1,L3,CBHE-1307,1307,CBHE,7.24,92.2,7.44,4.59,0.9784,CBHE_FR1D_P1,CBHE_FR1D,-23.472103,151.977764,11.4,11.4,Heron,Front1,10m,Deep,Plot1,NA,NA,2022,Front,Front1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2665_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2665_L1,,RRAP-ECO03-2023-Shys-CBHE-2665,batch1,L1,CBHE-2665,2665,CBHE,5.41,83.4,7.54,5.06,0.964,CBHE_FR1D_P3,CBHE_FR1D,-23.472098,151.977937,11.8,11.8,Heron,Front1,10m,Deep,Plot3,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2664_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2664_L1,,RRAP-ECO03-2023-Shys-CBHE-2664,batch1,L1,CBHE-2664,2664,CBHE,5.68,82.88,7.34,4.63,0.9714,CBHE_FR1D_P3,CBHE_FR1D,-23.472098,151.977937,11.8,11.8,Heron,Front1,10m,Deep,Plot3,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2666_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2666_L1,,RRAP-ECO03-2023-Shys-CBHE-2666,batch1,L1,CBHE-2666,2666,CBHE,5.89,90.03,7.81,5.85,0.9749,CBHE_FR1D_P3,CBHE_FR1D,-23.472098,151.977937,11.8,11.8,Heron,Front1,10m,Deep,Plot3,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2699_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2699_L3,actually 2669,RRAP-ECO03-2023-Shys-CBHE-2669,batch1,L3,CBHE-2669,2669,CBHE,5.86,83.8,7.84,5.17,0.9621,CBHE_FR1D_P4,CBHE_FR1D,-23.4720925,151.978211,11.4,11.4,Heron,Front1,10m,Deep,NA,NA,NA,2023,Front,Front1,original coordinates,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2700_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2700_L3,,RRAP-ECO03-2023-Shys-CBHE-2700,batch1,L3,CBHE-2700,2700,CBHE,6.14,92.13,7.28,5.43,0.9632,CBHE_FR1D_P4,CBHE_FR1D,-23.4720925,151.978211,11.4,11.4,Heron,Front1,10m,Deep,Plot4,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2689_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2689_L1,,RRAP-ECO03-2023-Shys-CBHE-2689,batch1,L1,CBHE-2689,2689,CBHE,5.86,90.42,9.89,6.5,0.9803,CBHE_FR1S_P4,CBHE_FR1S,-23.471902,151.977954,5.7,5.7,Heron,Front1,5m,Shallow,Plot4,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2704_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2704_L1,,RRAP-ECO03-2023-Shys-CBHE-2704,batch1,L1,CBHE-2704,2704,CBHE,7.6,84.24,8.66,5.66,0.9732,CBHE_FR2D_P2,CBHE_FR2D,-23.47084618,151.9509202,11.8,11.8,Heron,Front2,10m,Deep,Plot2,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2715_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2715_L3,,RRAP-ECO03-2023-Shys-CBHE-2715,batch1,L3,CBHE-2715,2715,CBHE,5.92,83.91,8.44,4.7,0.9738,CBHE_FR2D_P3,CBHE_FR2D,-23.47086716,151.9512024,11.6,11.6,Heron,Front2,10m,Deep,Plot3,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2022-Shys-CBHE-1286_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBHE-1286_L3,,RRAP-ECO03-2022-Shys-CBHE-1286,batch1,L3,CBHE-1286,1286,CBHE,4.8,88.99,7.41,4.44,0.9836,CBHE_FR2D_P3,CBHE_FR2D,-23.47086716,151.9512024,11.6,11.6,Heron,Front2,10m,Deep,Plot3,NA,NA,2022,Front,Front2,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBHE-2717_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2717_L1,,RRAP-ECO03-2023-Shys-CBHE-2717,batch1,L1,CBHE-2717,2717,CBHE,6.41,83.67,7.97,3.83,0.9803,CBHE_FR2D_P4,CBHE_FR2D,-23.4708662,151.9513931,10.4,10.4,Heron,Front2,10m,Deep,Plot4,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBLM-2617_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2617_L1,,RRAP-ECO03-2023-Shys-CBLM-2617,batch1,L1,CBLM-2617,2617,CBLM,6.36,84.13,8.3,5.73,0.9645,CBLM_BA2S_P3,CBLM_BA2S,-23.8944175,152.403762,5.6,5.6,Lady Musgrave,Back2,5m,Shallow,Plot3,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBLM-1243_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-1243_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBLM-1243,batch1,L3,CBLM-1243,1243,CBLM,5.63,82.97,7.32,2.67,0.9622,CBLM_FL1S_P1,CBLM_FL1S,-23.884943,152.4136075,4.2,4.2,Lady Musgrave,Flank1,5m,Shallow,Plot1,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBLM-2593_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2593_L1,,RRAP-ECO03-2023-Shys-CBLM-2593,batch1,L1,CBLM-2593,2593,CBLM,6.52,83.28,7.38,4.07,0.9506,CBLM_FL1S_P1,CBLM_FL1S,-23.884943,152.4136075,4.2,4.2,Lady Musgrave,Flank1,5m,Shallow,Plot1,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2022-Shys-CBLM-1240_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBLM-1240_L3,,RRAP-ECO03-2022-Shys-CBLM-1240,batch1,L3,CBLM-1240,1240,CBLM,6.8,86.79,8.42,4.27,0.9711,CBLM_FL1S_P1,CBLM_FL1S,-23.884943,152.4136075,4.2,4.2,Lady Musgrave,Flank1,5m,Shallow,Plot1,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBLM-2597_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2597_L1,,RRAP-ECO03-2023-Shys-CBLM-2597,batch1,L1,CBLM-2597,2597,CBLM,6.07,83.87,8.87,5.57,0.9416,CBLM_FL1S_P2,CBLM_FL1S,-23.88506,152.4135875,4,4,Lady Musgrave,Flank1,5m,Shallow,Plot2,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBLM-2596_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2596_L1,,RRAP-ECO03-2023-Shys-CBLM-2596,batch1,L1,CBLM-2596,2596,CBLM,6.04,83.49,7.44,4.46,0.9692,CBLM_FL1S_P2,CBLM_FL1S,-23.88506,152.4135875,4,4,Lady Musgrave,Flank1,5m,Shallow,Plot2,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBLM-2603_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2603_L1,,RRAP-ECO03-2023-Shys-CBLM-2603,batch1,L1,CBLM-2603,2603,CBLM,6.69,82.74,6.96,4.76,0.9519,CBLM_FL1S_P3,CBLM_FL1S,-23.8852145,152.413594,5.1,5.1,Lady Musgrave,Flank1,5m,Shallow,Plot3,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBLM-1252_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-1252_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBLM-1252,batch1,L3,CBLM-1252,1252,CBLM,6.09,90.81,7.76,5.31,0.9628,CBLM_FL1S_P4,CBLM_FL1S,-23.8853215,152.413674,4.9,4.9,Lady Musgrave,Flank1,5m,Shallow,Plot4,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBLM-2606_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2606_L1,,RRAP-ECO03-2023-Shys-CBLM-2606,batch1,L1,CBLM-2606,2606,CBLM,5.64,83.68,7.94,4.71,0.9432,CBLM_FL1S_P4,CBLM_FL1S,-23.8853215,152.413674,4.9,4.9,Lady Musgrave,Flank1,5m,Shallow,Plot4,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
RRAP-ECO03-2023-Shys-CBLM-1251_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-1251_L3,,RRAP-ECO03-2023-Shys-CBLM-1251,batch1,L3,CBLM-1251,1251,CBLM,5.81,83.1,7.99,3.8,0.9538,CBLM_FL1S_P4,CBLM_FL1S,-23.8853215,152.413674,4.9,4.9,Lady Musgrave,Flank1,5m,Shallow,Plot4,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_south,1a,Hap7
