vcf_name,sequence_comments,sample_name,batch,lane,short_name,individualID,reef_code,EcoLocationID,site_code,lat,lon,colony_depth,EcoPlotDepthinmeters,reef,site,depth_category,zone,plot,colony_depth_m,colony_size_cm,year,habitat,habitat_full,comments_coords,comments_depth,main cluster,parent_cluster,cluster,sub_cluster,lineage_mito,lineage_wgs,comments_haplotypes
RRAP-ECO03-2022-Shys-CBHE-1399_L3,,RRAP-ECO03-2022-Shys-CBHE-1399,batch1,L3,CBHE-1399,1399,CBHE,CBHE_BA2D_P2,CBHE_BA2D,-23.43398,151.920474,10.5,10.5,Heron,Back2,10m,Deep,Plot2,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBHE-1402_L3,,RRAP-ECO03-2022-Shys-CBHE-1402,batch1,L3,CBHE-1402,1402,CBHE,CBHE_BA2D_P3,CBHE_BA2D,-23.434007,151.920339,10.4,10.4,Heron,Back2,10m,Deep,Plot3,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBHE-1401_L3,,RRAP-ECO03-2022-Shys-CBHE-1401,batch1,L3,CBHE-1401,1401,CBHE,CBHE_BA2D_P3,CBHE_BA2D,-23.434007,151.920339,10.4,10.4,Heron,Back2,10m,Deep,Plot3,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2771_L1,,RRAP-ECO03-2023-Shys-CBHE-2771,batch1,L1,CBHE-2771,2771,CBHE,CBHE_BA2D_P4,CBHE_BA2D,-23.434092,151.9200315,10.1,10.1,Heron,Back2,10m,Deep,Plot4,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2770_L1,,RRAP-ECO03-2023-Shys-CBHE-2770,batch1,L1,CBHE-2770,2770,CBHE,CBHE_BA2D_P4,CBHE_BA2D,-23.434092,151.9200315,10.1,10.1,Heron,Back2,10m,Deep,Plot4,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2743_L1,would make more sense if it was deep,RRAP-ECO03-2023-Shys-CBHE-2743,batch1,L1,CBHE-2743,2743,CBHE,CBHE_BA2S_P3,CBHE_BA2S,-23.4340225,151.9208295,3.8,3.8,Heron,Back2,5m,Shallow,Plot3,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2810_L3,would make more sense if it was deep,RRAP-ECO03-2023-Shys-CBHE-2810,batch1,L3,CBHE-2810,2810,CBHE,CBHE_FL1S_P1,CBHE_FL1S,-23.456009,151.925543,3.6,3.6,Heron,Flank1,5m,Shallow,Plot1,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2698_L3,part of plate4 renamed; would make more sense if it was deep,RRAP-ECO03-2023-Shys-CBHE-2698,batch1,L3,CBHE-2698,2698,CBHE,CBHE_FL1S_P3,CBHE_FL1S,-23.4561805,151.925674,4.6,4.6,Heron,Flank1,5m,Shallow,Plot3,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2802_L1,would make more sense if it was deep,RRAP-ECO03-2023-Shys-CBHE-2802,batch1,L1,CBHE-2802,2802,CBHE,CBHE_FL1S_P3,CBHE_FL1S,-23.4561805,151.925674,4.6,4.6,Heron,Flank1,5m,Shallow,Plot3,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2659_L1,,RRAP-ECO03-2023-Shys-CBHE-2659,batch1,L1,CBHE-2659,2659,CBHE,CBHE_FR1D_P2,CBHE_FR1D,-23.4720845,151.977962,11.6,11.6,Heron,Front1,10m,Deep,Plot2,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBHE-1308_L3,,RRAP-ECO03-2022-Shys-CBHE-1308,batch1,L3,CBHE-1308,1308,CBHE,CBHE_FR1D_P2,CBHE_FR1D,-23.4720845,151.977962,11.6,11.6,Heron,Front1,10m,Deep,Plot2,NA,NA,2022,Front,Front1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBHE-1315_L3,,RRAP-ECO03-2022-Shys-CBHE-1315,batch1,L3,CBHE-1315,1315,CBHE,CBHE_FR1D_P4,CBHE_FR1D,-23.4720925,151.978211,11.4,11.4,Heron,Front1,10m,Deep,Plot4,NA,NA,2022,Front,Front1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2702_L1,,RRAP-ECO03-2023-Shys-CBHE-2702,batch1,L1,CBHE-2702,2702,CBHE,CBHE_FR2D_P1,CBHE_FR2D,-23.4708128,151.9507523,11.2,11.2,Heron,Front2,10m,Deep,Plot1,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2701_L1,,RRAP-ECO03-2023-Shys-CBHE-2701,batch1,L1,CBHE-2701,2701,CBHE,CBHE_FR2D_P1,CBHE_FR2D,-23.4708128,151.9507523,11.2,11.2,Heron,Front2,10m,Deep,Plot1,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBHE-1283_L3,,RRAP-ECO03-2022-Shys-CBHE-1283,batch1,L3,CBHE-1283,1283,CBHE,CBHE_FR2D_P2,CBHE_FR2D,-23.47084618,151.9509202,11.8,11.8,Heron,Front2,10m,Deep,Plot2,NA,NA,2022,Front,Front2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2706_L1,,RRAP-ECO03-2023-Shys-CBHE-2706,batch1,L1,CBHE-2706,2706,CBHE,CBHE_FR2D_P2,CBHE_FR2D,-23.47084618,151.9509202,11.8,11.8,Heron,Front2,10m,Deep,Plot2,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2709_L3,,RRAP-ECO03-2023-Shys-CBHE-2709,batch1,L3,CBHE-2709,2709,CBHE,CBHE_FR2D_P3,CBHE_FR2D,-23.47086716,151.9512024,11.6,11.6,Heron,Front2,10m,Deep,Plot3,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2712_L1,,RRAP-ECO03-2023-Shys-CBHE-2712,batch1,L1,CBHE-2712,2712,CBHE,CBHE_FR2D_P3,CBHE_FR2D,-23.47086716,151.9512024,11.6,11.6,Heron,Front2,10m,Deep,Plot3,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2656_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBLM-2656,batch1,L3,CBLM-2656,2656,CBLM,CBLM_BA1S_P1,CBLM_BA1S,-23.900174,152.3936205,4.7,4.7,Lady Musgrave,Back1,5m,Shallow,Plot1,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2642_L1,,RRAP-ECO03-2023-Shys-CBLM-2642,batch1,L1,CBLM-2642,2642,CBLM,CBLM_BA1S_P1,CBLM_BA1S,-23.900174,152.3936205,4.7,4.7,Lady Musgrave,Back1,5m,Shallow,Plot1,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2655_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBLM-2655,batch1,L3,CBLM-2655,2655,CBLM,CBLM_BA1S_P2,CBLM_BA1S,-23.900253,152.393555,4.3,4.3,Lady Musgrave,Back1,5m,Shallow,Plot2,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2643_L1,,RRAP-ECO03-2023-Shys-CBLM-2643,batch1,L1,CBLM-2643,2643,CBLM,CBLM_BA1S_P2,CBLM_BA1S,-23.900253,152.393555,4.3,4.3,Lady Musgrave,Back1,5m,Shallow,Plot2,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-OCDA-1812_L3,actually 2647,RRAP-ECO03-2023-Shys-CBLM-2647,batch1,L3,CBLM-2647,2647,CBLM,CBLM_BA1S_P3,CBLM_BA1S,-23.9003675,152.3934045,3.4,3.4,Lady Musgrave,Back1,5m,Shallow,Plot3,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2646_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBLM-2646,batch1,L3,CBLM-2646,2646,CBLM,CBLM_BA1S_P3,CBLM_BA1S,-23.9003675,152.3934045,3.4,3.4,Lady Musgrave,Back1,5m,Shallow,Plot3,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2650_L1,,RRAP-ECO03-2023-Shys-CBLM-2650,batch1,L1,CBLM-2650,2650,CBLM,CBLM_BA1S_P4,CBLM_BA1S,-23.9004655,152.393308,4,4,Lady Musgrave,Back1,5m,Shallow,Plot4,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2651_L1,,RRAP-ECO03-2023-Shys-CBLM-2651,batch1,L1,CBLM-2651,2651,CBLM,CBLM_BA1S_P4,CBLM_BA1S,-23.9004655,152.393308,4,4,Lady Musgrave,Back1,5m,Shallow,Plot4,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBLM-1202_L1,,RRAP-ECO03-2022-Shys-CBLM-1202,batch1,L1,CBLM-1202,1202,CBLM,CBLM_BA2S_P1,CBLM_BA2S,-23.8943045,152.4043745,3.9,3.9,Lady Musgrave,Back2,5m,Shallow,Plot1,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBLM-1212_L1,,RRAP-ECO03-2022-Shys-CBLM-1212,batch1,L1,CBLM-1212,1212,CBLM,CBLM_BA2S_P3,CBLM_BA2S,-23.8944175,152.403762,5.6,5.6,Lady Musgrave,Back2,5m,Shallow,Plot3,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBLM-1209_L1,,RRAP-ECO03-2022-Shys-CBLM-1209,batch1,L1,CBLM-1209,1209,CBLM,CBLM_BA2S_P3,CBLM_BA2S,-23.8944175,152.403762,5.6,5.6,Lady Musgrave,Back2,5m,Shallow,Plot3,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBLM-1206_L1,,RRAP-ECO03-2022-Shys-CBLM-1206,batch1,L1,CBLM-1206,1206,CBLM,CBLM_BA2S_P4,CBLM_BA2S,-23.8945,152.403644,4.4,4.4,Lady Musgrave,Back2,5m,Shallow,Plot4,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2579_L1,,RRAP-ECO03-2023-Shys-CBLM-2579,batch1,L1,CBLM-2579,2579,CBLM,CBLM_FL2S_P2,CBLM_FL2S,-23.917564,152.392285,5,5,Lady Musgrave,Flank2,5m,Shallow,Plot2,NA,NA,2023,Flank,Flank2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2628_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBLM-2628,batch1,L3,CBLM-2628,2628,CBLM,CBLM_LA1S_P1,CBLM_LA1S,-23.8962565,152.413664,4.3,4.3,Lady Musgrave,Lagoon1,5m,Shallow,Plot1,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2622_L2,,RRAP-ECO03-2023-Shys-CBLM-2622,batch1,L2,CBLM-2622,2622,CBLM,CBLM_LA1S_P1,CBLM_LA1S,-23.8962565,152.413664,4.3,4.3,Lady Musgrave,Lagoon1,5m,Shallow,Plot1,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2624_L1,,RRAP-ECO03-2023-Shys-CBLM-2624,batch1,L1,CBLM-2624,2624,CBLM,CBLM_LA1S_P1,CBLM_LA1S,-23.8962565,152.413664,4.3,4.3,Lady Musgrave,Lagoon1,5m,Shallow,Plot1,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2621_L1,,RRAP-ECO03-2023-Shys-CBLM-2621,batch1,L1,CBLM-2621,2621,CBLM,CBLM_LA1S_P1,CBLM_LA1S,-23.8962565,152.413664,4.3,4.3,Lady Musgrave,Lagoon1,5m,Shallow,Plot1,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2633_L2,flag,RRAP-ECO03-2023-Shys-CBLM-2633,batch1,L2,CBLM-2633,2633,CBLM,CBLM_LA1S_P2,CBLM_LA1S,-23.896318,152.4138515,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot2,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2631_L2,flag,RRAP-ECO03-2023-Shys-CBLM-2631,batch1,L2,CBLM-2631,2631,CBLM,CBLM_LA1S_P2,CBLM_LA1S,-23.896318,152.4138515,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot2,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2630_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBLM-2630,batch1,L3,CBLM-2630,2630,CBLM,CBLM_LA1S_P2,CBLM_LA1S,-23.896318,152.4138515,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot2,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2632_L1,,RRAP-ECO03-2023-Shys-CBLM-2632,batch1,L1,CBLM-2632,2632,CBLM,CBLM_LA1S_P2,CBLM_LA1S,-23.896318,152.4138515,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot2,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2629_L1,,RRAP-ECO03-2023-Shys-CBLM-2629,batch1,L1,CBLM-2629,2629,CBLM,CBLM_LA1S_P2,CBLM_LA1S,-23.896318,152.4138515,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot2,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2637_L2,flag,RRAP-ECO03-2023-Shys-CBLM-2637,batch1,L2,CBLM-2637,2637,CBLM,CBLM_LA1S_P3,CBLM_LA1S,-23.8963465,152.414007,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot3,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2634_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBLM-2634,batch1,L3,CBLM-2634,2634,CBLM,CBLM_LA1S_P3,CBLM_LA1S,-23.8963465,152.414007,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot3,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2635_L1,,RRAP-ECO03-2023-Shys-CBLM-2635,batch1,L1,CBLM-2635,2635,CBLM,CBLM_LA1S_P3,CBLM_LA1S,-23.8963465,152.414007,4.5,4.5,Lady Musgrave,Lagoon1,5m,Shallow,Plot3,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2640_L2,,RRAP-ECO03-2023-Shys-CBLM-2640,batch1,L2,CBLM-2640,2640,CBLM,CBLM_LA1S_P4,CBLM_LA1S,-23.8960755,152.414039,3.1,3.1,Lady Musgrave,Lagoon1,5m,Shallow,Plot4,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBLM-2638_L1,,RRAP-ECO03-2023-Shys-CBLM-2638,batch1,L1,CBLM-2638,2638,CBLM,CBLM_LA1S_P4,CBLM_LA1S,-23.8960755,152.414039,3.1,3.1,Lady Musgrave,Lagoon1,5m,Shallow,Plot4,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2774_L1,would make more sense if it was shallow,RRAP-ECO03-2023-Shys-CBHE-2774,batch1,L1,CBHE-2774,2774,CBHE,CBHE_BA2D_P4,CBHE_BA2D,-23.434092,151.9200315,10.1,10.1,Heron,Back2,10m,Deep,Plot4,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2022-Shys-CBHE-1409_L3,,RRAP-ECO03-2022-Shys-CBHE-1409,batch1,L3,CBHE-1409,1409,CBHE,CBHE_BA2S_P1,CBHE_BA2S,-23.433933,151.9212005,4.1,4.1,Heron,Back2,5m,Shallow,Plot1,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
